datestamp,centre_name,purchasing_power_quantile,estimated_actual_footfall,estimated_actual_footfall_rolling,indexed_signal,indexed_signal_rolling,source
2022-10-29,Met Office - Bradford,0,728567,674201,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-10-30,Met Office - Bradford,0,700278,678201,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-10-31,Met Office - Bradford,0,730252,713166,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-01,Met Office - Bradford,0,682194,694025,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-02,Met Office - Bradford,0,674949,683562,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-03,Met Office - Bradford,0,733123,702898,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-04,Met Office - Bradford,0,714543,703231,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-05,Met Office - Bradford,0,708184,688092,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-06,Met Office - Bradford,0,728211,685207,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-07,Met Office - Bradford,0,736678,727986,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-08,Met Office - Bradford,0,734219,703331,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-09,Met Office - Bradford,0,725331,700211,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-10,Met Office - Bradford,0,731949,719952,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-11,Met Office - Bradford,0,766024,726967,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-12,Met Office - Bradford,0,727094,707177,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-13,Met Office - Bradford,0,654684,685926,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-14,Met Office - Bradford,0,760693,738121,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-15,Met Office - Bradford,0,733713,712736,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-16,Met Office - Bradford,0,735775,709075,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-17,Met Office - Bradford,0,709211,722957,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-18,Met Office - Bradford,0,741826,735717,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-19,Met Office - Bradford,0,773537,716791,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-20,Met Office - Bradford,0,799070,699691,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-21,Met Office - Bradford,0,761953,742736,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-22,Met Office - Bradford,0,814965,730521,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-23,Met Office - Bradford,0,760042,714884,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-24,Met Office - Bradford,0,751342,727843,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-25,Met Office - Bradford,0,732480,731586,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-26,Met Office - Bradford,0,705714,713476,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-27,Met Office - Bradford,0,707718,703401,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-28,Met Office - Bradford,0,741469,733617,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-29,Met Office - Bradford,0,730289,733977,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-11-30,Met Office - Bradford,0,758134,725406,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-01,Met Office - Bradford,0,695700,725289,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-02,Met Office - Bradford,0,734686,733565,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-03,Met Office - Bradford,0,761868,727166,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-04,Met Office - Bradford,0,746080,719496,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-05,Met Office - Bradford,0,747489,738955,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-06,Met Office - Bradford,0,731372,733972,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-07,Met Office - Bradford,0,747832,736340,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-08,Met Office - Bradford,0,767265,731767,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-09,Met Office - Bradford,0,776185,745155,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-10,Met Office - Bradford,0,724318,732755,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-11,Met Office - Bradford,0,703754,719971,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-12,Met Office - Bradford,0,762752,748755,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-13,Met Office - Bradford,0,674690,728778,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-14,Met Office - Bradford,0,701278,729049,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-15,Met Office - Bradford,0,708550,728163,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-16,Met Office - Bradford,0,712659,739772,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-17,Met Office - Bradford,0,690056,727253,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-18,Met Office - Bradford,0,652004,713074,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-19,Met Office - Bradford,0,645927,736709,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-20,Met Office - Bradford,0,716737,733712,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-21,Met Office - Bradford,0,748185,739511,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-22,Met Office - Bradford,0,748836,730408,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-23,Met Office - Bradford,0,731567,742204,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-24,Met Office - Bradford,0,725294,729697,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-25,Met Office - Bradford,0,685092,706914,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-26,Met Office - Bradford,0,683362,729092,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-27,Met Office - Bradford,0,677335,725586,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-28,Met Office - Bradford,0,661575,730403,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-29,Met Office - Bradford,0,673463,722052,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-30,Met Office - Bradford,0,660134,727077,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2022-12-31,Met Office - Bradford,0,661524,720330,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-01,Met Office - Bradford,0,674841,709794,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-02,Met Office - Bradford,0,670381,716190,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-03,Met Office - Bradford,0,716418,723115,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-04,Met Office - Bradford,0,718722,727967,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-05,Met Office - Bradford,0,741169,726618,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-06,Met Office - Bradford,0,759833,729649,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-07,Met Office - Bradford,0,745232,716287,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-08,Met Office - Bradford,0,746937,702346,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-09,Met Office - Bradford,0,755741,715303,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-10,Met Office - Bradford,0,723250,710013,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-11,Met Office - Bradford,0,728100,723404,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-12,Met Office - Bradford,0,750748,726533,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-13,Met Office - Bradford,0,741149,730888,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-14,Met Office - Bradford,0,736375,720667,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-15,Met Office - Bradford,0,663714,696060,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-16,Met Office - Bradford,0,708979,710661,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-17,Met Office - Bradford,0,731317,710160,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-18,Met Office - Bradford,0,751512,722458,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-19,Met Office - Bradford,0,760487,735788,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-20,Met Office - Bradford,0,717963,728498,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-21,Met Office - Bradford,0,723312,715159,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-22,Met Office - Bradford,0,707799,690591,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-23,Met Office - Bradford,0,827720,722123,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-24,Met Office - Bradford,0,871336,730155,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-25,Met Office - Bradford,0,824465,733405,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-26,Met Office - Bradford,0,766924,735740,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-27,Met Office - Bradford,0,786239,729935,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-28,Met Office - Bradford,0,744266,718008,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-29,Met Office - Bradford,0,787488,702553,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-30,Met Office - Bradford,0,841219,733333,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-01-31,Met Office - Bradford,0,780357,745250,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-01,Met Office - Bradford,0,752493,740722,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-02,Met Office - Bradford,0,731797,739061,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-03,Met Office - Bradford,0,809283,743738,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-04,Met Office - Bradford,0,799504,733644,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-05,Met Office - Bradford,0,727273,713306,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-06,Met Office - Bradford,0,726113,744788,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-07,Met Office - Bradford,0,809675,758527,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-08,Met Office - Bradford,0,694461,733047,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-09,Met Office - Bradford,0,744616,738458,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-10,Met Office - Bradford,0,735496,744300,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-11,Met Office - Bradford,0,735957,735167,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-12,Met Office - Bradford,0,763114,724452,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-13,Met Office - Bradford,0,783578,759104,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-14,Met Office - Bradford,0,806090,776920,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-15,Met Office - Bradford,0,801705,753066,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-16,Met Office - Bradford,0,726932,746096,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-17,Met Office - Bradford,0,761727,758813,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-18,Met Office - Bradford,0,682742,738198,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-19,Met Office - Bradford,0,693762,727155,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-20,Met Office - Bradford,0,828744,781728,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-21,Met Office - Bradford,0,830214,793177,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-22,Met Office - Bradford,0,807073,765687,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-23,Met Office - Bradford,0,841245,760393,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-24,Met Office - Bradford,0,809623,765926,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-25,Met Office - Bradford,0,753884,739434,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-26,Met Office - Bradford,0,728731,724555,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-27,Met Office - Bradford,0,802641,788428,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-02-28,Met Office - Bradford,0,783500,801784,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-01,Met Office - Bradford,0,812278,777713,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-02,Met Office - Bradford,0,866584,776941,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-03,Met Office - Bradford,0,860605,782991,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-04,Met Office - Bradford,0,858180,756835,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-05,Met Office - Bradford,0,906253,759203,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-06,Met Office - Bradford,0,861035,810150,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-07,Met Office - Bradford,0,787056,809747,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-08,Met Office - Bradford,0,821440,787702,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-09,Met Office - Bradford,0,814522,784660,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-10,Met Office - Bradford,0,747662,787233,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-11,Met Office - Bradford,0,815886,770060,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-12,Met Office - Bradford,0,822949,775653,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-13,Met Office - Bradford,0,844739,812581,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-14,Met Office - Bradford,0,856809,807672,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-15,Met Office - Bradford,0,824558,787715,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-16,Met Office - Bradford,0,823675,792767,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
2023-03-17,Met Office - Bradford,0,889249,801949,,,huq-geospatial-gb/met_office_bradford/footfall/footfall_2019-01-01_2024-12-31.csv
