area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford city centre,weekly,2025-04-28,712892.92,101841.85,582471.2390572885,83210.18050983943,130421.68094271155,18631.66949016058
Bradford city centre,weekly,2025-05-05,666523.97,95217.71,544585.3532495216,77797.90760707452,121938.61675047838,17419.802392925485
Bradford city centre,weekly,2025-05-12,639242.11,91320.3,522294.6299835541,74613.51740186072,116947.48001644583,16706.782598139285
Bradford city centre,weekly,2025-05-19,696303.25,99471.89,568916.6008088801,81273.79778111739,127386.64919111991,18198.092218882604
Bradford city centre,weekly,2025-05-26,687176.9,98168.13,561459.8899292568,80208.55687139799,125717.0100707433,17959.57312860202
Bradford city centre,weekly,2025-06-02,679252.02,97036,554984.8436165786,79283.54675364576,124267.1763834214,17752.453246354245
Bradford city centre,weekly,2025-06-09,704172.3,100596.04,575346.0310572599,82192.2878166002,128826.2689427402,18403.752183399785
Bradford city centre,weekly,2025-06-16,690843.5,98691.93,564455.6961509364,80636.5291887808,126387.80384906354,18055.400811219195
Bradford city centre,weekly,2025-06-23,638900.39,91271.48,522015.42666111037,74573.62887850327,116884.96333888963,16697.85112149673
Bradford city centre,weekly,2025-06-30,632109.61,90301.37,516467.0000604289,73780.9976741958,115642.60993957105,16520.372325804194
Bradford city centre,weekly,2025-07-07,619565.87,88509.41,506218.1007163136,72316.87153090195,113347.76928368639,16192.538469098057
Bradford city centre,weekly,2025-07-14,654003.82,93429.12,534355.7281836938,76336.53493210746,119648.09181630609,17092.585067892538
Bradford city centre,weekly,2025-07-21,681465.35,97352.19,556793.2513470729,79541.89071514494,124672.09865292707,17810.299284855057
Bradford city centre,weekly,2025-07-28,647206.24,92458.03,528801.7456231839,75543.10301594235,118404.49437681607,16914.926984057653
Bradford city centre,weekly,2025-08-04,643667.96,91952.57,525910.7836316809,75130.11544903835,117757.17636831912,16822.454550961666
Bradford city centre,weekly,2025-08-11,646991.61,92427.37,528626.3815558302,75518.05217353883,118365.2284441698,16909.31782646116
