,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
1747,2019-06-23,764451.0,2019,6,6,25,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.0506491688387135,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,14.101583,4.1,23.377836,61554.047,Bradford - Local Authority,0,0,0,1,0
1748,2019-06-23,8208.96,2019,6,6,25,-2.4492935982947064e-16,1.0,-0.9987165071710528,-0.0506491688387135,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,14.029167,2.1999998,22.725668,61554.047,Bradford - Roberts Park,0,0,0,0,1
1755,2019-06-24,102664.715,2019,6,0,26,0.0,1.0,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.260416,5.3,18.59845,61539.156,Bradford - BID,1,0,0,0,0
1756,2019-06-24,148230.95,2019,6,0,26,0.0,1.0,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.260416,5.3,18.59845,61539.156,Bradford - City Centre,0,1,0,0,0
1757,2019-06-24,10020.395,2019,6,0,26,0.0,1.0,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.260416,5.3,18.59845,61539.156,Bradford - Lister Park,0,0,1,0,0
1758,2019-06-24,679100.0,2019,6,0,26,0.0,1.0,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.409916,7.1000004,19.813087,61539.156,Bradford - Local Authority,0,0,0,1,0
1759,2019-06-24,12182.73,2019,6,0,26,0.0,1.0,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.260416,5.3,18.59845,61539.156,Bradford - Roberts Park,0,0,0,0,1
1766,2019-06-25,81305.59999999999,2019,6,1,26,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.035417,3.5,22.66857,61517.484,Bradford - BID,1,0,0,0,0
1767,2019-06-25,150949.2,2019,6,1,26,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.035417,3.5,22.66857,61517.484,Bradford - City Centre,0,1,0,0,0
1768,2019-06-25,27747.86,2019,6,1,26,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.035417,3.5,22.66857,61517.484,Bradford - Lister Park,0,0,1,0,0
1769,2019-06-25,753815.0,2019,6,1,26,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.478667,2.8999999,19.770523,61517.484,Bradford - Local Authority,0,0,0,1,0
1770,2019-06-25,8472.41,2019,6,1,26,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.035417,3.5,22.66857,61517.484,Bradford - Roberts Park,0,0,0,0,1
1777,2019-06-26,107234.51,2019,6,2,26,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,12.647918,2.3999999,17.709658,61489.043,Bradford - BID,1,0,0,0,0
1778,2019-06-26,99771.65,2019,6,2,26,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,12.647918,2.3999999,17.709658,61489.043,Bradford - City Centre,0,1,0,0,0
1779,2019-06-26,15459.52,2019,6,2,26,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,12.647918,2.3999999,17.709658,61489.043,Bradford - Lister Park,0,0,1,0,0
1780,2019-06-26,725775.0,2019,6,2,26,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,12.714085,3.3,15.546833,61489.043,Bradford - Local Authority,0,0,0,1,0
1781,2019-06-26,6205.32,2019,6,2,26,0.8660254037844387,-0.4999999999999998,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,12.647918,2.3999999,17.709658,61489.043,Bradford - Roberts Park,0,0,0,0,1
1788,2019-06-27,116969.655,2019,6,3,26,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.520832,0.0,17.64,61453.832,Bradford - BID,1,0,0,0,0
1789,2019-06-27,80698.59,2019,6,3,26,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.520832,0.0,17.64,61453.832,Bradford - City Centre,0,1,0,0,0
1790,2019-06-27,27747.86,2019,6,3,26,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.520832,0.0,17.64,61453.832,Bradford - Lister Park,0,0,1,0,0
1791,2019-06-27,831614.0,2019,6,3,26,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.9495,0.0,20.532627,61453.832,Bradford - Local Authority,0,0,0,1,0
1792,2019-06-27,13873.93,2019,6,3,26,1.2246467991473532e-16,-1.0,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.520832,0.0,17.64,61453.832,Bradford - Roberts Park,0,0,0,0,1
1799,2019-06-28,97961.425,2019,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.08125,0.0,19.0392,61411.79,Bradford - BID,1,0,0,0,0
1800,2019-06-28,200290.85,2019,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.08125,0.0,19.0392,61411.79,Bradford - City Centre,0,1,0,0,0
1801,2019-06-28,8915.19,2019,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.08125,0.0,19.0392,61411.79,Bradford - Lister Park,0,0,1,0,0
1802,2019-06-28,816056.0,2019,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.245335,0.0,22.007162,61411.79,Bradford - Local Authority,0,0,0,1,0
1803,2019-06-28,12882.94,2019,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,14.08125,0.0,19.0392,61411.79,Bradford - Roberts Park,0,0,0,0,1
1810,2019-06-29,82995.5,2019,6,5,26,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,18.654167,0.0,23.933907,61362.48,Bradford - BID,1,0,0,0,0
1811,2019-06-29,160747.71,2019,6,5,26,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,18.654167,0.0,23.933907,61362.48,Bradford - City Centre,0,1,0,0,0
1812,2019-06-29,12882.94,2019,6,5,26,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,18.654167,0.0,23.933907,61362.48,Bradford - Lister Park,0,0,1,0,0
1813,2019-06-29,795731.0,2019,6,5,26,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.012,0.2,22.668568,61362.48,Bradford - Local Authority,0,0,0,1,0
1814,2019-06-29,6556.7,2019,6,5,26,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,18.654167,0.0,23.933907,61362.48,Bradford - Roberts Park,0,0,0,0,1
1820,2019-06-30,74826.57,2019,6,6,26,-2.4492935982947064e-16,1.0,-0.2012985200886611,0.9795299412524944,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,16.308332,0.2,29.28418,61305.984,Bradford - BID,1,0,0,0,0
1821,2019-06-30,210188.44,2019,6,6,26,-2.4492935982947064e-16,1.0,-0.2012985200886611,0.9795299412524944,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,16.308332,0.2,29.28418,61305.984,Bradford - City Centre,0,1,0,0,0
1822,2019-06-30,27605.06,2019,6,6,26,-2.4492935982947064e-16,1.0,-0.2012985200886611,0.9795299412524944,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,16.308332,0.2,29.28418,61305.984,Bradford - Lister Park,0,0,1,0,0
1823,2019-06-30,761008.0,2019,6,6,26,-2.4492935982947064e-16,1.0,-0.2012985200886611,0.9795299412524944,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,16.026579,0.4,29.522196,61305.984,Bradford - Local Authority,0,0,0,1,0
1824,2019-06-30,15914.22,2019,6,6,26,-2.4492935982947064e-16,1.0,-0.2012985200886611,0.9795299412524944,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,16.308332,0.2,29.28418,61305.984,Bradford - Roberts Park,0,0,0,0,1
1831,2019-07-01,87295.59,2019,7,0,27,0.0,1.0,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.15625,0.2,33.549606,61242.477,Bradford - BID,1,0,0,0,0
1832,2019-07-01,167488.31000000003,2019,7,0,27,0.0,1.0,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.15625,0.2,33.549606,61242.477,Bradford - City Centre,0,1,0,0,0
1833,2019-07-01,17901.55,2019,7,0,27,0.0,1.0,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.15625,0.2,33.549606,61242.477,Bradford - Lister Park,0,0,1,0,0
1834,2019-07-01,787991.0,2019,7,0,27,0.0,1.0,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.812,0.7,34.217045,61242.477,Bradford - Local Authority,0,0,0,1,0
1835,2019-07-01,12088.843333333332,2019,7,0,27,0.0,1.0,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.15625,0.2,33.549606,61242.477,Bradford - Roberts Park,0,0,0,0,1
1842,2019-07-02,81397.705,2019,7,1,27,0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.733333,0.0,21.120682,61172.15,Bradford - BID,1,0,0,0,0
1843,2019-07-02,64782.48,2019,7,1,27,0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.733333,0.0,21.120682,61172.15,Bradford - City Centre,0,1,0,0,0
1844,2019-07-02,32792.93,2019,7,1,27,0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.733333,0.0,21.120682,61172.15,Bradford - Lister Park,0,0,1,0,0
1845,2019-07-02,704951.0,2019,7,1,27,0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.495335,0.0,20.61766,61172.15,Bradford - Local Authority,0,0,0,1,0
1846,2019-07-02,16396.46,2019,7,1,27,0.8660254037844386,0.5000000000000001,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.733333,0.0,21.120682,61172.15,Bradford - Roberts Park,0,0,0,0,1
1853,2019-07-03,96440.68,2019,7,2,27,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.452085,0.0,11.770403,61095.168,Bradford - BID,1,0,0,0,0
1854,2019-07-03,128965.74,2019,7,2,27,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.452085,0.0,11.770403,61095.168,Bradford - City Centre,0,1,0,0,0
1855,2019-07-03,8748.54,2019,7,2,27,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.452085,0.0,11.770403,61095.168,Bradford - Lister Park,0,0,1,0,0
1856,2019-07-03,656982.0,2019,7,2,27,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.4869995,0.0,13.70839,61095.168,Bradford - Local Authority,0,0,0,1,0
1857,2019-07-03,14623.87,2019,7,2,27,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.452085,0.0,11.770403,61095.168,Bradford - Roberts Park,0,0,0,0,1
1864,2019-07-04,97934.975,2019,7,3,27,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.185416,0.0,22.253124,61011.734,Bradford - BID,1,0,0,0,0
1865,2019-07-04,75444.69,2019,7,3,27,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.185416,0.0,22.253124,61011.734,Bradford - City Centre,0,1,0,0,0
1866,2019-07-04,13873.93,2019,7,3,27,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.185416,0.0,22.253124,61011.734,Bradford - Lister Park,0,0,1,0,0
1867,2019-07-04,753399.0,2019,7,3,27,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.968249,0.0,23.73271,61011.734,Bradford - Local Authority,0,0,0,1,0
1868,2019-07-04,13873.93,2019,7,3,27,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.185416,0.0,22.253124,61011.734,Bradford - Roberts Park,0,0,0,0,1
1875,2019-07-05,105448.07,2019,7,4,27,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.708331,0.0,23.762726,60922.04,Bradford - BID,1,0,0,0,0
1876,2019-07-05,185061.16,2019,7,4,27,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.708331,0.0,23.762726,60922.04,Bradford - City Centre,0,1,0,0,0
1877,2019-07-05,12583.33,2019,7,4,27,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.708331,0.0,23.762726,60922.04,Bradford - Lister Park,0,0,1,0,0
1878,2019-07-05,708598.0,2019,7,4,27,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.384917,0.0,25.6233,60922.04,Bradford - Local Authority,0,0,0,1,0
1879,2019-07-05,10205.14,2019,7,4,27,-0.8660254037844385,-0.5000000000000004,0.8486442574947509,0.5289640103269624,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.708331,0.0,23.762726,60922.04,Bradford - Roberts Park,0,0,0,0,1
1886,2019-07-06,112337.615,2019,7,5,27,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,15.827084,1.6000001,21.707731,60826.266,Bradford - BID,1,0,0,0,0
1887,2019-07-06,103030.91,2019,7,5,27,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,15.827084,1.6000001,21.707731,60826.266,Bradford - City Centre,0,1,0,0,0
1888,2019-07-06,42910.54,2019,7,5,27,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,15.827084,1.6000001,21.707731,60826.266,Bradford - Lister Park,0,0,1,0,0
1889,2019-07-06,808617.0,2019,7,5,27,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,15.764084,1.8000001,23.893261,60826.266,Bradford - Local Authority,0,0,0,1,0
1890,2019-07-06,15030.09,2019,7,5,27,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,15.827084,1.6000001,21.707731,60826.266,Bradford - Roberts Park,0,0,0,0,1
1897,2019-07-07,102954.765,2019,7,6,27,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,13.891665,0.9000001,14.20062,60724.613,Bradford - BID,1,0,0,0,0
1898,2019-07-07,97112.08,2019,7,6,27,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,13.891665,0.9000001,14.20062,60724.613,Bradford - City Centre,0,1,0,0,0
1899,2019-07-07,29247.75,2019,7,6,27,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,13.891665,0.9000001,14.20062,60724.613,Bradford - Lister Park,0,0,1,0,0
1900,2019-07-07,719864.0,2019,7,6,27,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,13.899501,1.1000001,13.698934,60724.613,Bradford - Local Authority,0,0,0,1,0
1901,2019-07-07,10295.17,2019,7,6,27,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,1,0,0,0,13.891665,0.9000001,14.20062,60724.613,Bradford - Roberts Park,0,0,0,0,1
1908,2019-07-08,85273.56999999999,2019,7,0,28,0.0,1.0,0.9987165071710528,-0.0506491688387126,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.0583315,0.3,11.709688,60617.27,Bradford - BID,1,0,0,0,0
1909,2019-07-08,94222.17,2019,7,0,28,0.0,1.0,0.9987165071710528,-0.0506491688387126,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.0583315,0.3,11.709688,60617.27,Bradford - City Centre,0,1,0,0,0
1910,2019-07-08,11993.345,2019,7,0,28,0.0,1.0,0.9987165071710528,-0.0506491688387126,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.0583315,0.3,11.709688,60617.27,Bradford - Lister Park,0,0,1,0,0
1911,2019-07-08,748446.0,2019,7,0,28,0.0,1.0,0.9987165071710528,-0.0506491688387126,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,13.909919,0.70000005,12.031756,60617.27,Bradford - Local Authority,0,0,0,1,0
1912,2019-07-08,11629.795,2019,7,0,28,0.0,1.0,0.9987165071710528,-0.0506491688387126,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.0583315,0.3,11.709688,60617.27,Bradford - Roberts Park,0,0,0,0,1
1919,2019-07-09,131956.525,2019,7,1,28,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.837499,4.2999997,14.512064,60504.44,Bradford - BID,1,0,0,0,0
1920,2019-07-09,66249.93,2019,7,1,28,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.837499,4.2999997,14.512064,60504.44,Bradford - City Centre,0,1,0,0,0
1921,2019-07-09,13197.15,2019,7,1,28,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.837499,4.2999997,14.512064,60504.44,Bradford - Lister Park,0,0,1,0,0
1922,2019-07-09,732280.0,2019,7,1,28,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.853665,7.0999994,17.057314,60504.44,Bradford - Local Authority,0,0,0,1,0
1923,2019-07-09,13197.15,2019,7,1,28,0.8660254037844386,0.5000000000000001,0.9680771188662044,-0.2506525322587204,-0.1768902751225729,-0.9842305779475968,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.837499,4.2999997,14.512064,60504.44,Bradford - Roberts Park,0,0,0,0,1
