area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,,Event took place
BD WALL - Wayfinders,daily,17/03/2023,43359.5,43359.5,10736.65465178577,10736.65465178577,32622.845348214232,32622.845348214232,,
BD WALL - Wayfinders,daily,18/03/2023,11042.52,11042.52,1368.7538174278106,1368.7538174278106,9673.766183,9673.766183,,
BD WALL - Wayfinders,daily,19/03/2023,14089.33,14089.33,1746.415150029176,1746.415150029176,12342.914849970824,12342.914849970824,,
BD WALL - Wayfinders,daily,20/03/2023,20040.12,20040.12,4962.323081,4962.323081,15077.79691923696,15077.79691923696,,
BD WALL - Wayfinders,weekly,20/03/2023,93477.99,13354,20027.409186096003,2861.058761224177,73450.58081,10492.941238775824,,
BD WALL - Wayfinders,daily,21/03/2023,12024.07,12024.07,2977.393353218965,2977.393353218965,9046.676646781034,9046.676646781034,,
BD WALL - Wayfinders,daily,22/03/2023,11512.41,11512.41,2850.6963959401055,2850.6963959401055,8661.713604059894,8661.713604059894,,
BD WALL - Wayfinders,daily,23/03/2023,10209.12,10209.12,2527.976469715729,2527.976469715729,7681.143530284272,7681.143530284272,,
BD WALL - Wayfinders,daily,24/03/2023,24811.72,24811.72,6143.863950387021,6143.863950387021,18667.85604961298,18667.85604961298,,
BD WALL - Wayfinders,daily,25/03/2023,13527.08,13527.08,1676.722558677855,1676.722558677855,11850.357441322145,11850.357441322145,,
BD WALL - Wayfinders,daily,26/03/2023,17454.3,17454.3,2163.513378787653,2163.513378787653,15290.786621212346,15290.786621212346,,
BD WALL - Wayfinders,daily,27/03/2023,26008.98,26008.98,6440.328788505472,6440.328788505472,19568.651211494525,19568.651211494525,,
BD WALL - Wayfinders,weekly,27/03/2023,108169.26,15452.75,23174.97446593799,3310.710331923536,84994.28553406202,12142.039668076464,,
BD WALL - Wayfinders,daily,28/03/2023,39181.95,39181.95,9702.212104234075,9702.212104234075,29479.73789576592,29479.73789576592,,
BD WALL - Wayfinders,daily,29/03/2023,11762.68,11762.68,2912.668110551723,2912.668110551723,8850.011889448277,8850.011889448277,,
BD WALL - Wayfinders,daily,30/03/2023,23525.36,23525.36,5825.336221103446,5825.336221103446,17700.023778896553,17700.023778896553,,
BD WALL - Wayfinders,daily,31/03/2023,28842.11,28842.11,7141.866823,7141.866823,21700.24317730101,21700.24317730101,,
BD WALL - Wayfinders,daily,01/04/2023,14623.87,14623.87,1812.673002907673,1812.673002907673,12811.19699709233,12811.19699709233,,
BD WALL - Wayfinders,monthly,01/04/2023,434908.62,14496.95,93178.00790646371,3105.932739892829,341730.6120935363,11391.017260107172,,
BD WALL - Wayfinders,daily,02/04/2023,13527.08,13527.08,1676.722558677855,1676.722558677855,11850.357441322145,11850.357441322145,,
BD WALL - Wayfinders,daily,03/04/2023,7612.65,7612.65,1885.0400496988418,1885.0400496988418,5727.609950301157,5727.609950301157,,
BD WALL - Wayfinders,weekly,03/04/2023,93690.12,13384.3,20072.857470880972,2867.5504551334993,73617.26252911903,10516.749544866501,,
BD WALL - Wayfinders,daily,04/04/2023,40115.35,40115.35,9933.340079694513,9933.340079694513,30182.009920305485,30182.009920305485,,
BD WALL - Wayfinders,daily,05/04/2023,7661.87,7661.87,1897.2278780169936,1897.2278780169936,5764.642121983006,5764.642121983006,,
BD WALL - Wayfinders,daily,06/04/2023,9492.69,9492.69,2350.574481865802,2350.574481865802,7142.115518134198,7142.115518134198,,
BD WALL - Wayfinders,daily,07/04/2023,8338.17,8338.17,2064.692898162584,2064.692898162584,6273.477101837417,6273.477101837417,,
BD WALL - Wayfinders,daily,08/04/2023,25405.97,25405.97,3149.1469721545836,3149.1469721545836,22256.823027845418,22256.823027845418,,
BD WALL - Wayfinders,daily,09/04/2023,10819.68,10819.68,1341.132124129939,1341.132124129939,9478.547875870061,9478.547875870061,,
BD WALL - Wayfinders,daily,10/04/2023,12882.94,12882.94,3190.0662526015512,3190.0662526015512,9692.873747,9692.873747,,
BD WALL - Wayfinders,weekly,10/04/2023,103247.51,14749.64,22120.502700320565,3160.070896128693,81127.00729967943,11589.569103871307,,
BD WALL - Wayfinders,daily,11/04/2023,21745.33,21745.33,5384.566208077045,5384.566208077045,16360.763791922956,16360.763791922956,,
BD WALL - Wayfinders,daily,12/04/2023,37557.97,37557.97,9300.083103175322,9300.083103175322,28257.88689682468,28257.88689682468,,
BD WALL - Wayfinders,daily,13/04/2023,8904.68,8904.68,2204.9717811474698,2204.9717811474698,6699.708218852531,6699.708218852531,,
BD WALL - Wayfinders,daily,14/04/2023,36154.94,36154.94,8952.665615056341,8952.665615056341,27202.274384943663,27202.274384943663,,
BD WALL - Wayfinders,daily,15/04/2023,14814.22,14814.22,1836.267462247333,1836.267462247333,12977.952537752666,12977.952537752666,,
BD WALL - Wayfinders,daily,16/04/2023,8666.9,8666.9,1074.2885193112706,1074.2885193112706,7592.611480688729,7592.611480688729,,
BD WALL - Wayfinders,daily,17/04/2023,9138.84,9138.84,2262.9543467504436,2262.9543467504436,6875.8856532495565,6875.8856532495565,,
BD WALL - Wayfinders,weekly,17/04/2023,94454.55,13493.51,20236.634552567553,2890.948405359147,74217.91544743246,10602.561594640854,,
BD WALL - Wayfinders,daily,18/04/2023,30677.13,30677.13,7596.253428151542,7596.253428151542,23080.876571848457,23080.876571848457,,
BD WALL - Wayfinders,daily,19/04/2023,7576.3,7576.3,1876.0390834378745,1876.0390834378745,5700.260916562125,5700.260916562125,,
BD WALL - Wayfinders,daily,20/04/2023,22517.43,22517.43,5575.753169565157,5575.753169565157,16941.676830434844,16941.676830434844,,
BD WALL - Wayfinders,daily,21/04/2023,21593.75,21593.75,5347.032054959097,5347.032054959097,16246.717945040904,16246.717945040904,,
BD WALL - Wayfinders,daily,22/04/2023,6825.66,6825.66,846.0612415883611,846.0612415883611,5979.598758411639,5979.598758411639,,
BD WALL - Wayfinders,daily,23/04/2023,12297.35,12297.35,1524.293798584552,1524.293798584552,10773.05620141545,10773.05620141545,,
BD WALL - Wayfinders,daily,24/04/2023,29002.06,29002.06,7181.473550441541,7181.473550441541,21820.58644955846,21820.58644955846,,
BD WALL - Wayfinders,weekly,24/04/2023,117648.79,16806.97,25205.938398751186,3600.848342678741,92442.85160124881,13206.12165732126,,
BD WALL - Wayfinders,daily,25/04/2023,42367.07,42367.07,10490.90970140415,10490.90970140415,31876.16029859585,31876.16029859585,,
BD WALL - Wayfinders,daily,26/04/2023,23061.88,23061.88,5710.569567936097,5710.569567936097,17351.310432063903,17351.310432063903,,
BD WALL - Wayfinders,daily,27/04/2023,19035.39,19035.39,4713.532411399032,4713.532411399032,14321.857588600968,14321.857588600968,,
BD WALL - Wayfinders,daily,28/04/2023,53484.89,53484.89,13243.89794667259,13243.89794667259,40240.99205332741,40240.99205332741,,
BD WALL - Wayfinders,daily,29/04/2023,9586.39,9586.39,1188.2620912483553,1188.2620912483553,8398.127908751645,8398.127908751645,,
BD WALL - Wayfinders,daily,30/04/2023,8843.16,8843.16,1096.1364804523712,1096.1364804523712,7747.023519547629,7747.023519547629,,
BD WALL - Wayfinders,daily,01/05/2023,10613.01,10613.01,2627.987481081398,2627.987481081398,7985.022518918602,7985.022518918602,,
BD WALL - Wayfinders,weekly,01/05/2023,84996.22,12142.32,18210.212663017646,2601.4595639948743,66786.00733698237,9540.860436005127,,
BD WALL - Wayfinders,monthly,01/05/2023,388890.87,12544.87,83318.82812442658,2687.704824166418,305572.04187557346,9857.165175833583,,
BD WALL - Wayfinders,daily,02/05/2023,9669.95,9669.95,2394.4675019323518,2394.4675019323518,7275.4824980676485,7275.4824980676485,,
BD WALL - Wayfinders,daily,03/05/2023,12297.35,12297.35,3045.062790902518,3045.062790902518,9252.287209097482,9252.287209097482,,
BD WALL - Wayfinders,daily,04/05/2023,11042.52,11042.52,2734.342502229901,2734.342502229901,8308.177497770099,8308.177497770099,,
BD WALL - Wayfinders,daily,05/05/2023,16838.38,16838.38,4169.510048675295,4169.510048675295,12668.869951324705,12668.869951324705,,
BD WALL - Wayfinders,daily,06/05/2023,9778.43,9778.43,1212.0660312094183,1212.0660312094183,8566.363968790582,8566.363968790582,,
BD WALL - Wayfinders,daily,07/05/2023,5810.02,5810.02,720.1695857767909,720.1695857767909,5089.850414,5089.850414,,
BD WALL - Wayfinders,daily,08/05/2023,36493.29,36493.29,9036.447649015028,9036.447649015028,27456.842350984974,27456.842350984974,,
BD WALL - Wayfinders,weekly,08/05/2023,102087.85,14583.98,21872.04864887222,3124.5786844779223,80215.80135,11459.401315522078,,
BD WALL - Wayfinders,daily,09/05/2023,14365.89,14365.89,3557.273485523188,3557.273485523188,10808.616514476811,10808.616514476811,,
BD WALL - Wayfinders,daily,10/05/2023,31937.61,31937.61,7908.3727666006225,7908.3727666006225,24029.237233399377,24029.237233399377,,
BD WALL - Wayfinders,daily,11/05/2023,13632.09,13632.09,3375.5703481834953,3375.5703481834953,10256.519651816505,10256.519651816505,,
BD WALL - Wayfinders,daily,12/05/2023,13527.08,13527.08,3349.5678318956225,3349.5678318956225,10177.512168104378,10177.512168104378,,
BD WALL - Wayfinders,daily,13/05/2023,12882.94,12882.94,1596.879453665779,1596.879453665779,11286.060546334222,11286.060546334222,,
BD WALL - Wayfinders,daily,14/05/2023,7746.69,7746.69,960.2257011922864,960.2257011922864,6786.464298807714,6786.464298807714,,
BD WALL - Wayfinders,daily,15/05/2023,11512.41,11512.41,2850.6963959401055,2850.6963959401055,8661.713604059894,8661.713604059894,,
BD WALL - Wayfinders,weekly,15/05/2023,84444.65,12063.52,18092.040266662363,2584.576874884161,66352.60973333764,9478.943125,,
BD WALL - Wayfinders,daily,16/05/2023,11055.03,11055.03,2737.440221292479,2737.440221292479,8317.589778707521,8317.589778707521,,
BD WALL - Wayfinders,daily,17/05/2023,12706.78,12706.78,3146.445613907411,3146.445613907411,9560.334386092589,9560.334386092589,,
BD WALL - Wayfinders,daily,18/05/2023,9046.76,9046.76,2240.1535496855226,2240.1535496855226,6806.606450314477,6806.606450314477,,
BD WALL - Wayfinders,daily,19/05/2023,10296.78,10296.78,2549.682788902425,2549.682788902425,7747.097211097576,7747.097211097576,,
BD WALL - Wayfinders,daily,20/05/2023,9818.74,9818.74,1217.062577865482,1217.062577865482,8601.677422134519,8601.677422134519,,
BD WALL - Wayfinders,daily,21/05/2023,7518.96,7518.96,931.9978775756812,931.9978775756812,6586.962122424319,6586.962122424319,,
BD WALL - Wayfinders,daily,22/05/2023,15354.87,15354.87,3802.164149,3802.164149,11552.70585112684,11552.70585112684,,
BD WALL - Wayfinders,weekly,22/05/2023,82204.74,11743.53,17612.145543743867,2516.0198737605933,64592.59445625614,9227.510126239407,,
BD WALL - Wayfinders,daily,23/05/2023,5016.3,5016.3,1242.1333440134908,1242.1333440134908,3774.1666559865093,3774.1666559865093,,
BD WALL - Wayfinders,daily,24/05/2023,9854.2,9854.2,2440.091381810845,2440.091381810845,7414.108618189156,7414.108618189156,,
BD WALL - Wayfinders,daily,25/05/2023,11512.41,11512.41,2850.6963959401055,2850.6963959401055,8661.713604059894,8661.713604059894,,
BD WALL - Wayfinders,daily,26/05/2023,6729.17,6729.17,1666.273236,1666.273236,5062.896764,5062.896764,,
BD WALL - Wayfinders,daily,27/05/2023,10821.67,10821.67,1341.3787906604666,1341.3787906604666,9480.291209339533,9480.291209339533,,
BD WALL - Wayfinders,daily,28/05/2023,5639.22,5639.22,698.9984082,698.9984082,4940.221591818239,4940.221591818239,,
BD WALL - Wayfinders,daily,29/05/2023,12024.07,12024.07,2977.393353218965,2977.393353218965,9046.676646781034,9046.676646781034,,
BD WALL - Wayfinders,weekly,29/05/2023,87459.69,12494.24,18738.004517631463,2676.8574821654606,68721.68548236854,9817.382518,,
BD WALL - Wayfinders,daily,30/05/2023,5074.65,5074.65,1256.5819377226364,1256.5819377226364,3818.0680622773634,3818.0680622773634,,
BD WALL - Wayfinders,daily,31/05/2023,10553.41,10553.41,2613.229363085424,2613.229363085424,7940.180636914575,7940.180636914575,,
BD WALL - Wayfinders,daily,01/06/2023,5873.41,5873.41,1454.3704332002226,1454.3704332002226,4419.039566799777,4419.039566799777,,
BD WALL - Wayfinders,monthly,01/06/2023,357467.26,11915.58,76586.40377967656,2552.8811258100627,280880.8562203235,9362.698874189937,,
BD WALL - Wayfinders,daily,02/06/2023,10821.67,10821.67,2679.6557512330746,2679.6557512330746,8142.014248766925,8142.014248766925,,
BD WALL - Wayfinders,daily,03/06/2023,10813.12,10813.12,1340.318992250411,1340.318992250411,9472.801007749591,9472.801007749591,,
BD WALL - Wayfinders,daily,04/06/2023,27439.16,27439.16,3401.167034065819,3401.167034065819,24037.992965934183,24037.992965934183,,
BD WALL - Wayfinders,daily,05/06/2023,7352.46,7352.46,1820.6119503469552,1820.6119503469552,5531.848049653045,5531.848049653045,,
BD WALL - Wayfinders,weekly,05/06/2023,78635.42,11233.63,16847.428286172148,2406.7751633855587,61787.991713827854,8826.854837,,
BD WALL - Wayfinders,daily,06/06/2023,6061.94,6061.94,1501.054124236816,1501.054124236816,4560.885875763183,4560.885875763183,,
BD WALL - Wayfinders,daily,07/06/2023,11562.28,11562.28,2863.045176887408,2863.045176887408,8699.234823112592,8699.234823112592,,
BD WALL - Wayfinders,daily,08/06/2023,4405.06,4405.06,1090.7784439487407,1090.7784439487407,3314.2815560512595,3314.2815560512595,,
BD WALL - Wayfinders,daily,09/06/2023,2567.93,2567.93,635.8693615000226,635.8693615000226,1932.0606384999774,1932.0606384999774,,
BD WALL - Wayfinders,daily,10/06/2023,9954.93,9954.93,1233.9437410778187,1233.9437410778187,8720.986258922181,8720.986258922181,,
BD WALL - Wayfinders,daily,11/06/2023,11272.57,11272.57,1397.2692120749805,1397.2692120749805,9875.300788,9875.300788,,
BD WALL - Wayfinders,daily,12/06/2023,19821.88,19821.88,4908.282616477111,4908.282616477111,14913.597383522889,14913.597383522889,,
BD WALL - Wayfinders,weekly,12/06/2023,87106.42,12443.77,18662.31736557383,2666.044419736302,68444.10263442618,9777.72558,,
BD WALL - Wayfinders,daily,13/06/2023,2010.25,2010.25,497.7769581,497.7769581,1512.473041922708,1512.473041922708,,
BD WALL - Wayfinders,daily,14/06/2023,6584.3,6584.3,1630.4006094109259,1630.4006094109259,4953.899390589074,4953.899390589074,,
BD WALL - Wayfinders,daily,15/06/2023,2701.05,2701.05,668.8324599500907,668.8324599500907,2032.2175400499095,2032.2175400499095,,
BD WALL - Wayfinders,daily,16/06/2023,25166.67,25166.67,6231.756466874787,6231.756466874787,18934.91353312521,18934.91353312521,,
BD WALL - Wayfinders,daily,17/06/2023,20866.85,20866.85,2586.509292733317,2586.509292733317,18280.34070726668,18280.34070726668,,
BD WALL - Wayfinders,daily,18/06/2023,4686.03,4686.03,580.8476191196613,580.8476191196613,4105.182380880338,4105.182380880338,,
BD WALL - Wayfinders,daily,19/06/2023,16724.92,16724.92,4141.415148208463,4141.415148208463,12583.504851791537,12583.504851791537,,
BD WALL - Wayfinders,weekly,19/06/2023,85279.52,12182.79,18270.908929833193,2610.130153186633,67008.61107016682,9572.659846813369,,
BD WALL - Wayfinders,daily,20/06/2023,10020.06,10020.06,2481.16154,2481.16154,7538.89846,7538.89846,,
BD WALL - Wayfinders,daily,21/06/2023,10609.48,10609.48,2627.113384495395,2627.113384495395,7982.366615504605,7982.366615504605,,
BD WALL - Wayfinders,daily,22/06/2023,10095.98,10095.98,2499.9608074663242,2499.9608074663242,7596.019192533676,7596.019192533676,,
BD WALL - Wayfinders,daily,23/06/2023,5771.76,5771.76,1429.1999181953443,1429.1999181953443,4342.560081804656,4342.560081804656,,
BD WALL - Wayfinders,daily,24/06/2023,14390.36,14390.36,1783.728730775264,1783.728730775264,12606.631269224737,12606.631269224737,,
BD WALL - Wayfinders,daily,25/06/2023,8062.31,8062.31,999.3477566521422,999.3477566521422,7062.962243347859,7062.962243347859,,
BD WALL - Wayfinders,daily,26/06/2023,12636.15,12636.15,3128.9562536044637,3128.9562536044637,9507.193746395536,9507.193746395536,,
BD WALL - Wayfinders,weekly,26/06/2023,77963.48,11137.64,16703.46693945828,2386.2095627797544,61260.01306054172,8751.430437220246,,
BD WALL - Wayfinders,daily,27/06/2023,3267.3,3267.3,809.0469618833162,809.0469618833162,2458.253038116684,2458.253038116684,,
BD WALL - Wayfinders,daily,28/06/2023,7039.12,7039.12,1743.0228783191283,1743.0228783191283,5296.097121680871,5296.097121680871,,
BD WALL - Wayfinders,daily,29/06/2023,2352.89,2352.89,582.6212793883743,582.6212793883743,1770.2687206116254,1770.2687206116254,,
BD WALL - Wayfinders,daily,30/06/2023,6971.81,6971.81,1726.3556145219975,1726.3556145219975,5245.454385478003,5245.454385478003,,
BD WALL - Wayfinders,daily,01/07/2023,11272.57,11272.57,1397.2692120749805,1397.2692120749805,9875.300788,9875.300788,,
BD WALL - Wayfinders,monthly,01/07/2023,361459.11,11659.97,77441.64695894814,2498.117367388877,284017.4630410519,9161.852632611122,,
BD WALL - Wayfinders,daily,02/07/2023,9272.54,9272.54,1149.359432652336,1149.359432652336,8123.180567347666,8123.180567347666,,
BD WALL - Wayfinders,daily,03/07/2023,10348.15,10348.15,2562.402998993921,2562.402998993921,7785.747001006079,7785.747001006079,,
BD WALL - Wayfinders,weekly,03/07/2023,78078.66,11154.09,16728.14394620666,2389.733931255278,61350.51605379335,8764.356068744723,,
BD WALL - Wayfinders,daily,04/07/2023,4627.49,4627.49,1145.8564336441177,1145.8564336441177,3481.633566355882,3481.633566355882,,
BD WALL - Wayfinders,daily,05/07/2023,5359.81,5359.81,1327.1930942282058,1327.1930942282058,4032.616905771795,4032.616905771795,,
BD WALL - Wayfinders,daily,06/07/2023,4568.63,4568.63,1131.2815540259464,1131.2815540259464,3437.348445974054,3437.348445974054,,
BD WALL - Wayfinders,daily,07/07/2023,11563.51,11563.51,2863.349748785647,2863.349748785647,8700.160251214353,8700.160251214353,,
BD WALL - Wayfinders,daily,08/07/2023,11690.85,11690.85,1449.1162856373292,1449.1162856373292,10241.733714362672,10241.733714362672,,
BD WALL - Wayfinders,daily,09/07/2023,7138.56,7138.56,884.8461448054858,884.8461448054858,6253.713855194515,6253.713855194515,,
BD WALL - Wayfinders,daily,10/07/2023,11272.57,11272.57,2791.3073519777836,2791.3073519777836,8481.262648022217,8481.262648022217,,
BD WALL - Wayfinders,weekly,10/07/2023,79428.81,11346.97,17017.40997035424,2431.057955058252,62411.40002964576,8915.912044941748,,
BD WALL - Wayfinders,daily,11/07/2023,5159.66,5159.66,1277.6320654212564,1277.6320654212564,3882.0279345787435,3882.0279345787435,,
BD WALL - Wayfinders,daily,12/07/2023,12187.2,12187.2,3017.7875107472073,3017.7875107472073,9169.412489252794,9169.412489252794,,
BD WALL - Wayfinders,daily,13/07/2023,6091.5,6091.5,1508.373754571732,1508.373754571732,4583.126245428268,4583.126245428268,,
