area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,
Baildon,daily,01/07/2021,12024.07,12024.07,7729.227105,7729.227105,4294.842895,4294.842895,
Baildon,daily,01/07/2021,3490.86,3490.86,2243.969782,2243.969782,1246.890218,1246.890218,
Baildon,daily,02/07/2021,7957.11,7957.11,5114.932821,5114.932821,2842.177179,2842.177179,
Baildon,daily,03/07/2021,1831.34,1831.34,1601.304422,1601.304422,230.0355779,230.0355779,
Baildon,daily,04/07/2021,10306.35,10306.35,9011.763971,9011.763971,1294.586029,1294.586029,
Baildon,daily,05/07/2021,4194.44,4194.44,2696.24007,2696.24007,1498.19993,1498.19993,
Baildon,daily,05/07/2021,6726.55,6726.55,4323.913,4323.913,2402.637,2402.637,
Baildon,daily,06/07/2021,4130.41,4130.41,2655.080761,2655.080761,1475.329239,1475.329239,
Baildon,daily,07/07/2021,4068.3,4068.3,2615.155653,2615.155653,1453.144347,1453.144347,
Baildon,daily,08/07/2021,9910.72,9910.72,6370.738498,6370.738498,3539.981502,3539.981502,
Baildon,daily,09/07/2021,8521,8521,7450.672721,7450.672721,1070.327279,1070.327279,
Baildon,daily,10/07/2021,17959.81,17959.81,15703.86885,15703.86885,2255.941153,2255.941153,
Baildon,daily,11/07/2021,7729.76,7729.76,4968.789312,4968.789312,2760.970688,2760.970688,
Baildon,daily,12/07/2021,4130.41,4130.41,2655.080761,2655.080761,1475.329239,1475.329239,
Baildon,daily,12/07/2021,4099.12,4099.12,2634.967146,2634.967146,1464.152854,1464.152854,
Baildon,daily,13/07/2021,10062.46,10062.46,6468.278925,6468.278925,3594.181075,3594.181075,
Baildon,daily,14/07/2021,6173.65,6173.65,3968.501757,3968.501757,2205.148243,2205.148243,
Baildon,daily,15/07/2021,6775.18,6775.18,5924.146087,5924.146087,851.0339131,851.0339131,
Baildon,daily,16/07/2021,15383.33,15383.33,13451.02185,13451.02185,1932.308149,1932.308149,
Baildon,daily,17/07/2021,8899.83,8899.83,5720.925383,5720.925383,3178.904617,3178.904617,
Baildon,daily,18/07/2021,2105.36,2105.36,1353.352532,1353.352532,752.0074681,752.0074681,
Baildon,daily,19/07/2021,14315.73,14315.73,9202.335677,9202.335677,5113.394323,5113.394323,
Baildon,daily,19/07/2021,2229.2,2229.2,1432.958479,1432.958479,796.2415207,796.2415207,
Baildon,daily,20/07/2021,14677.48,14677.48,9434.873237,9434.873237,5242.606763,5242.606763,
Baildon,daily,21/07/2021,3789.64,3789.64,3313.621332,3313.621332,476.0186679,476.0186679,
Baildon,daily,22/07/2021,12297.35,12297.35,10752.67342,10752.67342,1544.676583,1544.676583,
Baildon,daily,23/07/2021,3789.64,3789.64,2436.029415,2436.029415,1353.610585,1353.610585,
Baildon,daily,24/07/2021,9174.78,9174.78,5897.666785,5897.666785,3277.113215,3277.113215,
Baildon,daily,25/07/2021,3158.03,3158.03,2030.02237,2030.02237,1128.00763,1128.00763,
Baildon,daily,26/07/2021,11036.7,11036.7,7094.532948,7094.532948,3942.167052,3942.167052,
Baildon,daily,26/07/2021,16282.78,16282.78,10466.78076,10466.78076,5815.999241,5815.999241,
Baildon,daily,27/07/2021,16482.99,16482.99,14412.55298,14412.55298,2070.437019,2070.437019,
Baildon,daily,28/07/2021,8588.23,8588.23,7509.457925,7509.457925,1078.772075,1078.772075,
Baildon,daily,29/07/2021,8501.98,8501.98,5465.182277,5465.182277,3036.797723,3036.797723,
Baildon,daily,30/07/2021,4130.41,4130.41,2655.080761,2655.080761,1475.329239,1475.329239,
Baildon,daily,31/07/2021,12486.54,12486.54,8026.508779,8026.508779,4460.031221,4460.031221,
Baildon,daily,01/08/2021,3892.69,3892.69,2502.271282,2502.271282,1390.418718,1390.418718,
Baildon,daily,01/08/2021,3949.51,3949.51,2538.79591,2538.79591,1410.71409,1410.71409,
Baildon,daily,02/08/2021,13090.73,13090.73,11446.39654,11446.39654,1644.333461,1644.333461,
Baildon,daily,02/08/2021,14892.2,14892.2,13021.58295,13021.58295,1870.617052,1870.617052,
Baildon,daily,03/08/2021,9860.32,9860.32,6338.340729,6338.340729,3521.979271,3521.979271,
Baildon,daily,04/08/2021,4968.76,4968.76,3193.982942,3193.982942,1774.777058,1774.777058,
Baildon,daily,05/08/2021,7899.03,7899.03,5077.598249,5077.598249,2821.431751,2821.431751,
Baildon,daily,06/08/2021,6042.55,6042.55,3884.228988,3884.228988,2158.321012,2158.321012,
Baildon,daily,07/08/2021,3680.84,3680.84,2366.091373,2366.091373,1314.748627,1314.748627,
Baildon,daily,08/08/2021,8075.87,8075.87,7061.455734,7061.455734,1014.414266,1014.414266,
Baildon,daily,09/08/2021,4363.58,4363.58,3815.468428,3815.468428,548.1115723,548.1115723,
Baildon,daily,09/08/2021,3381.77,3381.77,2173.845324,2173.845324,1207.924676,1207.924676,
Baildon,daily,10/08/2021,4250.21,4250.21,2732.089744,2732.089744,1518.120256,1518.120256,
Baildon,daily,11/08/2021,3182.84,3182.84,2045.970557,2045.970557,1136.869443,1136.869443,
Baildon,daily,12/08/2021,6598.58,6598.58,4241.652235,4241.652235,2356.927765,2356.927765,
Baildon,daily,13/08/2021,3164.23,3164.23,2034.00781,2034.00781,1130.22219,1130.22219,
Baildon,daily,14/08/2021,3340.02,3340.02,2920.478336,2920.478336,419.5416639,419.5416639,
Baildon,daily,15/08/2021,11518.61,11518.61,10071.75136,10071.75136,1446.858643,1446.858643,
Baildon,daily,16/08/2021,3182.84,3182.84,2045.970557,2045.970557,1136.869443,1136.869443,
Baildon,daily,16/08/2021,6414.46,6414.46,4123.297527,4123.297527,2291.162473,2291.162473,
Baildon,daily,17/08/2021,9329.02,9329.02,5996.814244,5996.814244,3332.205756,3332.205756,
Baildon,daily,18/08/2021,2940.67,2940.67,1890.300561,1890.300561,1050.369439,1050.369439,
Baildon,daily,19/08/2021,5629.68,5629.68,3618.830833,3618.830833,2010.849167,2010.849167,
Baildon,daily,20/08/2021,6403.35,6403.35,5599.021848,5599.021848,804.3281518,804.3281518,
Baildon,daily,21/08/2021,10472.58,10472.58,9157.113734,9157.113734,1315.466266,1315.466266,
Baildon,daily,22/08/2021,3111.66,3111.66,2000.215136,2000.215136,1111.444864,1111.444864,
Baildon,daily,23/08/2021,5725.75,5725.75,3680.585866,3680.585866,2045.164134,2045.164134,
Baildon,daily,23/08/2021,5294.45,5294.45,3403.34067,3403.34067,1891.10933,1891.10933,
Baildon,daily,24/08/2021,2832.9,2832.9,1821.024617,1821.024617,1011.875383,1011.875383,
Baildon,daily,25/08/2021,2878.1,2878.1,1850.079759,1850.079759,1028.020241,1028.020241,
Baildon,daily,26/08/2021,3299.29,3299.29,2884.864453,2884.864453,414.4255473,414.4255473,
Baildon,daily,27/08/2021,9987.03,9987.03,8732.553924,8732.553924,1254.476076,1254.476076,
Baildon,daily,28/08/2021,2909.05,2909.05,1869.974818,1869.974818,1039.075182,1039.075182,
Baildon,daily,29/08/2021,2989.41,2989.41,1921.631261,1921.631261,1067.778739,1067.778739,
Baildon,daily,30/08/2021,5636.28,5636.28,3623.073398,3623.073398,2013.206602,2013.206602,
Baildon,daily,30/08/2021,3273.43,3273.43,2104.202976,2104.202976,1169.227024,1169.227024,
Baildon,daily,31/08/2021,5578.18,5578.18,3585.725969,3585.725969,1992.454031,1992.454031,
Baildon,daily,01/09/2021,3319.53,3319.53,2902.562096,2902.562096,416.9679043,416.9679043,
Baildon,daily,01/09/2021,7262.86,7262.86,6350.568346,6350.568346,912.2916537,912.2916537,
Baildon,daily,02/09/2021,2972.99,2972.99,1911.076274,1911.076274,1061.913726,1061.913726,
Baildon,daily,03/09/2021,3127.65,3127.65,2010.493714,2010.493714,1117.156286,1117.156286,
Baildon,daily,04/09/2021,2508.06,2508.06,1612.21328,1612.21328,895.8467201,895.8467201,
Baildon,daily,05/09/2021,2789.09,2789.09,1792.862985,1792.862985,996.2270155,996.2270155,
Baildon,daily,06/09/2021,3056.97,3056.97,1965.0597,1965.0597,1091.9103,1091.9103,
Baildon,daily,06/09/2021,5463.72,5463.72,4777.419265,4777.419265,686.3007347,686.3007347,
Baildon,daily,07/09/2021,7785.37,7785.37,6807.445591,6807.445591,977.9244088,977.9244088,
Baildon,daily,08/09/2021,8870.22,8870.22,5701.891693,5701.891693,3168.328307,3168.328307,
Baildon,daily,09/09/2021,3091.9,3091.9,1987.513154,1987.513154,1104.386846,1104.386846,
Baildon,daily,10/09/2021,2972.99,2972.99,1911.076274,1911.076274,1061.913726,1061.913726,
Baildon,daily,11/09/2021,3792.63,3792.63,2437.951425,2437.951425,1354.678575,1354.678575,
Baildon,daily,12/09/2021,2732.74,2732.74,1756.640479,1756.640479,976.0995215,976.0995215,
Baildon,daily,13/09/2021,9198.42,9198.42,8043.00164,8043.00164,1155.41836,1155.41836,
Baildon,daily,13/09/2021,6558.59,6558.59,5734.76207,5734.76207,823.8279296,823.8279296,
Baildon,daily,14/09/2021,2893.49,2893.49,1859.97265,1859.97265,1033.51735,1033.51735,
Baildon,daily,15/09/2021,5410.83,5410.83,3478.151233,3478.151233,1932.678767,1932.678767,
Baildon,daily,16/09/2021,2117.61,2117.61,1361.22699,1361.22699,756.3830103,756.3830103,
Baildon,daily,17/09/2021,3754.89,3754.89,2413.691667,2413.691667,1341.198333,1341.198333,
Baildon,daily,18/09/2021,3069.07,3069.07,1972.837736,1972.837736,1096.232264,1096.232264,
Baildon,daily,19/09/2021,5607.08,5607.08,4902.77174,4902.77174,704.3082595,704.3082595,
Baildon,daily,20/09/2021,9897.87,9897.87,8654.593358,8654.593358,1243.276642,1243.276642,
Baildon,daily,20/09/2021,3164.23,3164.23,2034.00781,2034.00781,1130.22219,1130.22219,
Baildon,daily,21/09/2021,6012.04,6012.04,3864.616767,3864.616767,2147.423233,2147.423233,
Baildon,daily,22/09/2021,2989.41,2989.41,1921.631261,1921.631261,1067.778739,1067.778739,
Baildon,daily,23/09/2021,9119.38,9119.38,5862.054951,5862.054951,3257.325049,3257.325049,
Baildon,daily,24/09/2021,8774.32,8774.32,5640.245938,5640.245938,3134.074062,3134.074062,
Baildon,daily,25/09/2021,6850.59,6850.59,5990.083797,5990.083797,860.5062028,860.5062028,
Baildon,daily,26/09/2021,7166.67,7166.67,6266.460823,6266.460823,900.2091774,900.2091774,
Baildon,daily,27/09/2021,6045.62,6045.62,3886.202423,3886.202423,2159.417577,2159.417577,
Baildon,daily,27/09/2021,8331.69,8331.69,5355.717671,5355.717671,2975.972329,2975.972329,
Baildon,daily,28/09/2021,1986.22,1986.22,1276.767805,1276.767805,709.4521951,709.4521951,
Baildon,daily,29/09/2021,3182.84,3182.84,2045.970557,2045.970557,1136.869443,1136.869443,
Baildon,daily,30/09/2021,3127.65,3127.65,2010.493714,2010.493714,1117.156286,1117.156286,
Baildon,daily,01/10/2021,10052,10052,8789.363008,8789.363008,1262.636992,1262.636992,
Baildon,daily,01/10/2021,7027.06,7027.06,6144.387308,6144.387308,882.672692,882.672692,
Baildon,daily,02/10/2021,10542.37,10542.37,6776.771256,6776.771256,3765.598744,3765.598744,
Baildon,daily,03/10/2021,9170.9,9170.9,5895.172671,5895.172671,3275.727329,3275.727329,
Baildon,daily,04/10/2021,5951.16,5951.16,3825.482318,3825.482318,2125.677682,2125.677682,
Baildon,daily,04/10/2021,8727.15,8727.15,5609.924454,5609.924454,3117.225546,3117.225546,
Baildon,daily,05/10/2021,5215.42,5215.42,3352.539167,3352.539167,1862.880833,1862.880833,
Baildon,daily,06/10/2021,3583.33,3583.33,3133.226039,3133.226039,450.1039606,450.1039606,
Baildon,daily,07/10/2021,9960.29,9960.29,8709.172749,8709.172749,1251.117251,1251.117251,
Baildon,daily,08/10/2021,4585.45,4585.45,2947.586335,2947.586335,1637.863665,1637.863665,
Baildon,daily,09/10/2021,6506.45,6506.45,4182.429884,4182.429884,2324.020116,2324.020116,
Baildon,daily,10/10/2021,4954.09,4954.09,3184.552877,3184.552877,1769.537123,1769.537123,
Baildon,daily,11/10/2021,5461,5461,3510.401155,3510.401155,1950.598845,1950.598845,
Baildon,daily,11/10/2021,7376.73,7376.73,4741.85708,4741.85708,2634.87292,2634.87292,
Baildon,daily,12/10/2021,6565.07,6565.07,5740.428114,5740.428114,824.6418858,824.6418858,
Baildon,daily,13/10/2021,9298.32,9298.32,8130.353148,8130.353148,1167.966852,1167.966852,
Baildon,daily,14/10/2021,6944.5,6944.5,4464.014068,4464.014068,2480.485932,2480.485932,
Baildon,daily,15/10/2021,5319.72,5319.72,3419.584551,3419.584551,1900.135449,1900.135449,
Baildon,daily,16/10/2021,6930.07,6930.07,4454.738278,4454.738278,2475.331722,2475.331722,
Baildon,daily,17/10/2021,7057.53,7057.53,4536.671208,4536.671208,2520.858792,2520.858792,
Baildon,daily,18/10/2021,9954.12,9954.12,6398.636577,6398.636577,3555.483423,3555.483423,
Baildon,daily,18/10/2021,5410.83,5410.83,4731.172806,4731.172806,679.6571941,679.6571941,
Baildon,daily,19/10/2021,6079.59,6079.59,5315.929512,5315.929512,763.6604884,763.6604884,
Baildon,daily,20/10/2021,5317.68,5317.68,3418.273213,3418.273213,1899.406787,1899.406787,
Baildon,daily,21/10/2021,7648.25,7648.25,4916.393634,4916.393634,2731.856366,2731.856366,
Baildon,daily,22/10/2021,10020.73,10020.73,6441.454343,6441.454343,3579.275657,3579.275657,
Baildon,daily,23/10/2021,7014.51,7014.51,4509.017398,4509.017398,2505.492602,2505.492602,
Baildon,daily,24/10/2021,12297.35,12297.35,7904.89501,7904.89501,4392.45499,4392.45499,
Baildon,daily,25/10/2021,5162.01,5162.01,4513.607217,4513.607217,648.4027834,648.4027834,
Baildon,daily,25/10/2021,13360.08,13360.08,11681.91334,11681.91334,1678.166656,1678.166656,
Baildon,daily,26/10/2021,11578.84,11578.84,7443.027525,7443.027525,4135.812475,4135.812475,
Baildon,daily,27/10/2021,8669.19,8669.19,5572.667019,5572.667019,3096.522981,3096.522981,
Baildon,daily,28/10/2021,7793.9,7793.9,5010.019331,5010.019331,2783.880669,2783.880669,
Baildon,daily,29/10/2021,7014.51,7014.51,4509.017398,4509.017398,2505.492602,2505.492602,
Baildon,daily,30/10/2021,6723.24,6723.24,4321.785289,4321.785289,2401.454711,2401.454711,
Baildon,daily,31/10/2021,10714.52,10714.52,9368.663523,9368.663523,1345.856477,1345.856477,
Baildon,daily,01/11/2021,6219.35,6219.35,5438.134185,5438.134185,781.2158153,781.2158153,
Baildon,daily,01/11/2021,5578.18,5578.18,3585.725969,3585.725969,1992.454031,1992.454031,
Baildon,daily,01/11/2021,15023.9,15023.9,9657.556476,9657.556476,5366.343524,5366.343524,
Baildon,daily,02/11/2021,5010.03,5010.03,3220.511829,3220.511829,1789.518171,1789.518171,
Baildon,daily,03/11/2021,4831.1,4831.1,3105.49332,3105.49332,1725.60668,1725.60668,
Baildon,daily,04/11/2021,5010.03,5010.03,3220.511829,3220.511829,1789.518171,1789.518171,
Baildon,daily,05/11/2021,9166.99,9166.99,8015.519578,8015.519578,1151.470422,1151.470422,
Baildon,daily,06/11/2021,4217.55,4217.55,3687.781333,3687.781333,529.7686675,529.7686675,
Baildon,daily,07/11/2021,3619.23,3619.23,2326.487671,2326.487671,1292.742329,1292.742329,
Baildon,daily,08/11/2021,14021.37,14021.37,9013.117277,9013.117277,5008.252723,5008.252723,
Baildon,daily,08/11/2021,3804.11,3804.11,2445.330917,2445.330917,1358.779083,1358.779083,
Baildon,daily,09/11/2021,4788.35,4788.35,3078.013069,3078.013069,1710.336931,1710.336931,
Baildon,daily,10/11/2021,3361.62,3361.62,2160.892645,2160.892645,1200.727355,1200.727355,
Baildon,daily,11/11/2021,5695.61,5695.61,4980.181441,4980.181441,715.4285592,715.4285592,
Baildon,daily,12/11/2021,4145.69,4145.69,3624.947705,3624.947705,520.7422952,520.7422952,
Baildon,daily,13/11/2021,4816.92,4816.92,3096.378234,3096.378234,1720.541766,1720.541766,
Baildon,daily,14/11/2021,4448.12,4448.12,2859.308842,2859.308842,1588.811158,1588.811158,
Baildon,daily,15/11/2021,2946.43,2946.43,1894.003164,1894.003164,1052.426836,1052.426836,
Baildon,daily,15/11/2021,4497.21,4497.21,2890.864527,2890.864527,1606.345473,1606.345473,
Baildon,daily,16/11/2021,2092.26,2092.26,1344.931683,1344.931683,747.3283169,747.3283169,
Baildon,daily,17/11/2021,14214.71,14214.71,12429.19282,12429.19282,1785.517178,1785.517178,
Baildon,daily,18/11/2021,3182.51,3182.51,2782.75325,2782.75325,399.7567502,399.7567502,
Baildon,daily,19/11/2021,2888.63,2888.63,1856.848579,1856.848579,1031.781421,1031.781421,
Baildon,daily,20/11/2021,5488.92,5488.92,3528.348491,3528.348491,1960.571509,1960.571509,
Baildon,daily,21/11/2021,2438.5,2438.5,1567.499216,1567.499216,871.0007842,871.0007842,
Baildon,daily,22/11/2021,4664.51,4664.51,2998.407122,2998.407122,1666.102878,1666.102878,
Baildon,daily,22/11/2021,1282.91,1282.91,824.671076,824.671076,458.238924,458.238924,
Baildon,daily,23/11/2021,4472.14,4472.14,3910.392149,3910.392149,561.7478509,561.7478509,
Baildon,daily,24/11/2021,2954.64,2954.64,2583.50612,2583.50612,371.13388,371.13388,
Baildon,daily,25/11/2021,4918.94,4918.94,3161.958004,3161.958004,1756.981996,1756.981996,
Baildon,daily,26/11/2021,3659.74,3659.74,2352.528021,2352.528021,1307.211979,1307.211979,
Baildon,daily,27/11/2021,3261.74,3261.74,2096.688494,2096.688494,1165.051506,1165.051506,
Baildon,daily,28/11/2021,4734.88,4734.88,3043.641865,3043.641865,1691.238135,1691.238135,
Baildon,daily,29/11/2021,2034.41,2034.41,1307.744958,1307.744958,726.6650422,726.6650422,
Baildon,daily,29/11/2021,10209.12,10209.12,8926.747082,8926.747082,1282.372918,1282.372918,
Baildon,daily,30/11/2021,5756.21,5756.21,5033.169443,5033.169443,723.040557,723.040557,
Baildon,daily,01/12/2021,6834.69,6834.69,4393.426785,4393.426785,2441.263215,2441.263215,
Baildon,daily,01/12/2021,2435.22,2435.22,1565.39079,1565.39079,869.8292105,869.8292105,
Baildon,daily,02/12/2021,4874.62,4874.62,3133.468537,3133.468537,1741.151463,1741.151463,
Baildon,daily,03/12/2021,5153.17,5153.17,3312.524066,3312.524066,1840.645934,1840.645934,
Baildon,daily,04/12/2021,2213.34,2213.34,1422.763467,1422.763467,790.576533,790.576533,
Baildon,daily,05/12/2021,4716.29,4716.29,4123.87434,4123.87434,592.4156604,592.4156604,
Baildon,daily,06/12/2021,7119.52,7119.52,6225.233359,6225.233359,894.2866411,894.2866411,
Baildon,daily,06/12/2021,5777.27,5777.27,3713.703586,3713.703586,2063.566414,2063.566414,
Baildon,daily,07/12/2021,1826.42,1826.42,1174.046306,1174.046306,652.3736938,652.3736938,
Baildon,daily,08/12/2021,4746.35,4746.35,3051.014928,3051.014928,1695.335072,1695.335072,
Baildon,daily,09/12/2021,4624.64,4624.64,2972.778172,2972.778172,1651.861828,1651.861828,
Baildon,daily,10/12/2021,2951.12,2951.12,1897.017956,1897.017956,1054.102044,1054.102044,
Baildon,daily,11/12/2021,4572.16,4572.16,3997.848584,3997.848584,574.3114155,574.3114155,
Baildon,daily,12/12/2021,4852.09,4852.09,4242.61643,4242.61643,609.4735696,609.4735696,
Baildon,daily,13/12/2021,6310.65,6310.65,4056.567122,4056.567122,2254.082878,2254.082878,
Baildon,daily,13/12/2021,5010.03,5010.03,3220.511829,3220.511829,1789.518171,1789.518171,
Baildon,daily,14/12/2021,10113.71,10113.71,6501.223085,6501.223085,3612.486915,3612.486915,
Baildon,daily,15/12/2021,5253.24,5253.24,3376.850351,3376.850351,1876.389649,1876.389649,
Baildon,daily,16/12/2021,5253.24,5253.24,3376.850351,3376.850351,1876.389649,1876.389649,
Baildon,daily,17/12/2021,4442.82,4442.82,3884.75505,3884.75505,558.0649503,558.0649503,
Baildon,daily,18/12/2021,8487.71,8487.71,7421.564295,7421.564295,1066.145705,1066.145705,
Baildon,daily,19/12/2021,11156.36,11156.36,7171.451938,7171.451938,3984.908062,3984.908062,
Baildon,daily,20/12/2021,5153.17,5153.17,3312.524066,3312.524066,1840.645934,1840.645934,
Baildon,daily,20/12/2021,5153.17,5153.17,3312.524066,3312.524066,1840.645934,1840.645934,
Baildon,daily,21/12/2021,3893.26,3893.26,2502.637686,2502.637686,1390.622314,1390.622314,
Baildon,daily,22/12/2021,6012.04,6012.04,3864.616767,3864.616767,2147.423233,2147.423233,
Baildon,daily,23/12/2021,6079.59,6079.59,5315.929512,5315.929512,763.6604884,763.6604884,
Baildon,daily,24/12/2021,9611.6,9611.6,8404.281883,8404.281883,1207.318117,1207.318117,
Baildon,daily,25/12/2021,6519.08,6519.08,4190.548611,4190.548611,2328.531389,2328.531389,
Baildon,daily,26/12/2021,1270.4,1270.4,816.6294869,816.6294869,453.7705131,453.7705131,
Baildon,daily,27/12/2021,6519.08,6519.08,4190.548611,4190.548611,2328.531389,2328.531389,
Baildon,daily,27/12/2021,5695.17,5695.17,3660.928648,3660.928648,2034.241352,2034.241352,
Baildon,daily,28/12/2021,6441.47,6441.47,4140.659903,4140.659903,2300.810097,2300.810097,
Baildon,daily,29/12/2021,7119.52,7119.52,6225.233359,6225.233359,894.2866411,894.2866411,
Baildon,daily,30/12/2021,7841.79,7841.79,6856.778645,6856.778645,985.0113546,985.0113546,
Baildon,daily,31/12/2021,5809.16,5809.16,3734.202889,3734.202889,2074.957111,2074.957111,
Baildon,daily,01/01/2022,1270.4,1270.4,816.6294869,816.6294869,453.7705131,453.7705131,
Baildon,daily,01/01/2022,6598.58,6598.58,4241.652235,4241.652235,2356.927765,2356.927765,
