area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
BD Walls : Serving the district,daily,01/04/2020,15914.22,15914.22,15914.22,15914.22,0,0,
BD Walls : Serving the district,daily,01/04/2020,6849.16,6849.16,6849.16,6849.16,0,0,
BD Walls : Serving the district,daily,02/04/2020,13698.31,13698.31,13016.18396,13016.18396,682.1260414,682.1260414,
BD Walls : Serving the district,daily,03/04/2020,8242.63,8242.63,7832.17699,7832.17699,410.4530101,410.4530101,
BD Walls : Serving the district,daily,04/04/2020,21935.81,21935.81,20843.4864,20843.4864,1092.323596,1092.323596,
BD Walls : Serving the district,daily,05/04/2020,14623.87,14623.87,13895.65444,13895.65444,728.2155648,728.2155648,
BD Walls : Serving the district,daily,06/04/2020,14239.04,14239.04,13529.98757,13529.98757,709.0524298,709.0524298,
BD Walls : Serving the district,daily,06/04/2020,20040.12,20040.12,20040.12,20040.12,0,0,
BD Walls : Serving the district,daily,07/04/2020,8632.99,8632.99,8632.99,8632.99,0,0,
BD Walls : Serving the district,daily,08/04/2020,24048.15,24048.15,22850.63955,22850.63955,1197.510449,1197.510449,
BD Walls : Serving the district,daily,09/04/2020,5010.03,5010.03,4760.548719,4760.548719,249.4812814,249.4812814,
BD Walls : Serving the district,daily,10/04/2020,12681.64,12681.64,12050.14043,12050.14043,631.4995713,631.4995713,
BD Walls : Serving the district,daily,11/04/2020,15135.2,15135.2,14381.52206,14381.52206,753.67794,753.67794,
BD Walls : Serving the district,daily,12/04/2020,10209.12,10209.12,9700.742937,9700.742937,508.3770635,508.3770635,
BD Walls : Serving the district,daily,13/04/2020,7262.86,7262.86,7262.86,7262.86,0,0,
BD Walls : Serving the district,daily,13/04/2020,9492.69,9492.69,9492.69,9492.69,0,0,
BD Walls : Serving the district,daily,14/04/2020,14926.44,14926.44,14183.15755,14183.15755,743.2824509,743.2824509,
BD Walls : Serving the district,daily,15/04/2020,13698.31,13698.31,13016.18396,13016.18396,682.1260414,682.1260414,
BD Walls : Serving the district,daily,16/04/2020,3607.22,3607.22,3427.593557,3427.593557,179.6264429,179.6264429,
BD Walls : Serving the district,daily,17/04/2020,9554.24,9554.24,9078.47358,9078.47358,475.7664201,475.7664201,
BD Walls : Serving the district,daily,18/04/2020,17231.95,17231.95,16373.86153,16373.86153,858.0884678,858.0884678,
BD Walls : Serving the district,daily,19/04/2020,6849.16,6849.16,6849.16,6849.16,0,0,
BD Walls : Serving the district,daily,20/04/2020,7821.51,7821.51,7821.51,7821.51,0,0,
BD Walls : Serving the district,daily,20/04/2020,11762.68,11762.68,11176.9413,11176.9413,585.7387039,585.7387039,
BD Walls : Serving the district,daily,21/04/2020,19324.4,19324.4,18362.11513,18362.11513,962.2848713,962.2848713,
BD Walls : Serving the district,daily,22/04/2020,6183.81,6183.81,5875.878742,5875.878742,307.9312584,307.9312584,
BD Walls : Serving the district,daily,23/04/2020,3259.54,3259.54,3097.226757,3097.226757,162.3132428,162.3132428,
BD Walls : Serving the district,daily,24/04/2020,6598.58,6598.58,6269.994703,6269.994703,328.5852966,328.5852966,
BD Walls : Serving the district,daily,25/04/2020,6558.59,6558.59,6558.59,6558.59,0,0,
BD Walls : Serving the district,daily,26/04/2020,7262.86,7262.86,7262.86,7262.86,0,0,
BD Walls : Serving the district,daily,27/04/2020,20290.62,20290.62,19280.22089,19280.22089,1010.399115,1010.399115,
BD Walls : Serving the district,daily,27/04/2020,6721.53,6721.53,6386.82224,6386.82224,334.7077597,334.7077597,
BD Walls : Serving the district,daily,28/04/2020,14525.73,14525.73,13802.40145,13802.40145,723.3285496,723.3285496,
BD Walls : Serving the district,daily,29/04/2020,9958.59,9958.59,9462.68842,9462.68842,495.9015802,495.9015802,
BD Walls : Serving the district,daily,30/04/2020,13698.31,13698.31,13016.18396,13016.18396,682.1260414,682.1260414,
BD Walls : Serving the district,daily,01/05/2020,11762.68,11762.68,11762.68,11762.68,0,0,
BD Walls : Serving the district,daily,01/05/2020,3783.8,3783.8,3783.8,3783.8,0,0,
BD Walls : Serving the district,daily,02/05/2020,9376.34,9376.34,8909.432353,8909.432353,466.9076468,466.9076468,
BD Walls : Serving the district,daily,03/05/2020,8016.05,8016.05,7616.87985,7616.87985,399.1701498,399.1701498,
BD Walls : Serving the district,daily,04/05/2020,4260.5,4260.5,4048.342588,4048.342588,212.1574121,212.1574121,
BD Walls : Serving the district,daily,04/05/2020,3783.8,3783.8,3595.380515,3595.380515,188.419485,188.419485,
BD Walls : Serving the district,daily,05/05/2020,10750,10750,10214.68908,10214.68908,535.3109212,535.3109212,
BD Walls : Serving the district,daily,06/05/2020,8727.15,8727.15,8727.15,8727.15,0,0,
BD Walls : Serving the district,daily,07/05/2020,4982.72,4982.72,4982.72,4982.72,0,0,
BD Walls : Serving the district,daily,08/05/2020,11527.76,11527.76,10953.71946,10953.71946,574.0405419,574.0405419,
BD Walls : Serving the district,daily,09/05/2020,4037.94,4037.94,3836.865267,3836.865267,201.0747331,201.0747331,
BD Walls : Serving the district,daily,10/05/2020,8324.36,8324.36,7909.837133,7909.837133,414.522867,414.522867,
BD Walls : Serving the district,daily,11/05/2020,7807.4,7807.4,7418.619862,7418.619862,388.7801383,388.7801383,
BD Walls : Serving the district,daily,11/05/2020,19187.35,19187.35,18231.88972,18231.88972,955.4602795,955.4602795,
BD Walls : Serving the district,daily,12/05/2020,15349.88,15349.88,15349.88,15349.88,0,0,
BD Walls : Serving the district,daily,13/05/2020,4130.41,4130.41,4130.41,4130.41,0,0,
BD Walls : Serving the district,daily,14/05/2020,7674.94,7674.94,7292.755888,7292.755888,382.1841118,382.1841118,
BD Walls : Serving the district,daily,15/05/2020,3837.47,3837.47,3646.377944,3646.377944,191.0920559,191.0920559,
BD Walls : Serving the district,daily,16/05/2020,3949.51,3949.51,3752.838759,3752.838759,196.6712406,196.6712406,
BD Walls : Serving the district,daily,17/05/2020,3949.51,3949.51,3752.838759,3752.838759,196.6712406,196.6712406,
BD Walls : Serving the district,daily,18/05/2020,10209.12,10209.12,9700.742937,9700.742937,508.3770635,508.3770635,
BD Walls : Serving the district,daily,18/05/2020,10308.52,10308.52,10308.52,10308.52,0,0,
BD Walls : Serving the district,daily,19/05/2020,4399.05,4399.05,4399.05,4399.05,0,0,
BD Walls : Serving the district,daily,20/05/2020,11431.34,11431.34,10862.10082,10862.10082,569.2391764,569.2391764,
BD Walls : Serving the district,daily,21/05/2020,12681.64,12681.64,12050.14043,12050.14043,631.4995713,631.4995713,
BD Walls : Serving the district,daily,22/05/2020,8136.59,8136.59,7731.417396,7731.417396,405.1726036,405.1726036,
BD Walls : Serving the district,daily,23/05/2020,12024.07,12024.07,11425.31502,11425.31502,598.7549757,598.7549757,
BD Walls : Serving the district,daily,24/05/2020,11935.66,11935.66,11341.30752,11341.30752,594.3524791,594.3524791,
BD Walls : Serving the district,daily,25/05/2020,12486.54,12486.54,12486.54,12486.54,0,0,
BD Walls : Serving the district,daily,25/05/2020,4624.64,4624.64,4624.64,4624.64,0,0,
BD Walls : Serving the district,daily,26/05/2020,14926.44,14926.44,14183.15755,14183.15755,743.2824509,743.2824509,
BD Walls : Serving the district,daily,27/05/2020,3810.45,3810.45,3620.703442,3620.703442,189.7465581,189.7465581,
BD Walls : Serving the district,daily,28/05/2020,4068.3,4068.3,3865.713449,3865.713449,202.5865508,202.5865508,
BD Walls : Serving the district,daily,29/05/2020,10059.47,10059.47,9558.544963,9558.544963,500.9250375,500.9250375,
BD Walls : Serving the district,daily,30/05/2020,19187.35,19187.35,18231.88972,18231.88972,955.4602795,955.4602795,
BD Walls : Serving the district,daily,31/05/2020,4130.41,4130.41,4130.41,4130.41,0,0,
BD Walls : Serving the district,daily,01/06/2020,4130.41,4130.41,4130.41,4130.41,0,0,
BD Walls : Serving the district,daily,01/06/2020,3403.04,3403.04,3233.580979,3233.580979,169.4590212,169.4590212,
BD Walls : Serving the district,daily,01/06/2020,11194.83,11194.83,10637.36816,10637.36816,557.4618382,557.4618382,
BD Walls : Serving the district,daily,02/06/2020,3299.29,3299.29,3134.997352,3134.997352,164.2926483,164.2926483,
BD Walls : Serving the district,daily,03/06/2020,15349.88,15349.88,14585.51178,14585.51178,764.3682236,764.3682236,
BD Walls : Serving the district,daily,04/06/2020,22862.68,22862.68,21724.20165,21724.20165,1138.478353,1138.478353,
BD Walls : Serving the district,daily,05/06/2020,7119.52,7119.52,7119.52,7119.52,0,0,
BD Walls : Serving the district,daily,06/06/2020,7729.76,7729.76,7729.76,7729.76,0,0,
BD Walls : Serving the district,daily,07/06/2020,7412.1,7412.1,7043.004365,7043.004365,369.0956353,369.0956353,
BD Walls : Serving the district,daily,08/06/2020,6639.06,6639.06,6308.458947,6308.458947,330.6010535,330.6010535,
BD Walls : Serving the district,daily,08/06/2020,3559.76,3559.76,3382.496893,3382.496893,177.2631074,177.2631074,
BD Walls : Serving the district,daily,09/06/2020,6806.08,6806.08,6467.161958,6467.161958,338.9180423,338.9180423,
BD Walls : Serving the district,daily,10/06/2020,15471.84,15471.84,14701.39861,14701.39861,770.4413882,770.4413882,
BD Walls : Serving the district,daily,11/06/2020,7262.86,7262.86,7262.86,7262.86,0,0,
BD Walls : Serving the district,daily,12/06/2020,7468.41,7468.41,7468.41,7468.41,0,0,
BD Walls : Serving the district,daily,13/06/2020,12785.91,12785.91,12149.21816,12149.21816,636.6918382,636.6918382,
BD Walls : Serving the district,daily,14/06/2020,12091.25,12091.25,11489.1497,11489.1497,602.1002955,602.1002955,
BD Walls : Serving the district,daily,15/06/2020,9018.06,9018.06,8568.993395,8568.993395,449.0666052,449.0666052,
BD Walls : Serving the district,daily,15/06/2020,26076.31,26076.31,24777.80456,24777.80456,1298.505445,1298.505445,
BD Walls : Serving the district,daily,16/06/2020,18446.02,18446.02,17527.47526,17527.47526,918.5447404,918.5447404,
BD Walls : Serving the district,daily,17/06/2020,6365.69,6365.69,6365.69,6365.69,0,0,
BD Walls : Serving the district,daily,18/06/2020,7119.52,7119.52,7119.52,7119.52,0,0,
BD Walls : Serving the district,daily,19/06/2020,7879.85,7879.85,7487.462115,7487.462115,392.3878849,392.3878849,
BD Walls : Serving the district,daily,20/06/2020,14467.47,14467.47,13747.04259,13747.04259,720.4274134,720.4274134,
BD Walls : Serving the district,daily,21/06/2020,15114.06,15114.06,14361.43476,14361.43476,752.6252448,752.6252448,
BD Walls : Serving the district,daily,22/06/2020,5913.48,5913.48,5619.010193,5619.010193,294.4698071,294.4698071,
BD Walls : Serving the district,daily,22/06/2020,20697.18,20697.18,19666.53568,19666.53568,1030.644325,1030.644325,
BD Walls : Serving the district,daily,23/06/2020,17122.89,17122.89,17122.89,17122.89,0,0,
BD Walls : Serving the district,daily,24/06/2020,10145.31,10145.31,10145.31,10145.31,0,0,
BD Walls : Serving the district,daily,25/06/2020,10012.1,10012.1,9513.533816,9513.533816,498.5661837,498.5661837,
BD Walls : Serving the district,daily,26/06/2020,9018.06,9018.06,8568.993395,8568.993395,449.0666052,449.0666052,
BD Walls : Serving the district,daily,27/06/2020,9958.59,9958.59,9462.68842,9462.68842,495.9015802,495.9015802,
BD Walls : Serving the district,daily,28/06/2020,14390.51,14390.51,13673.91491,13673.91491,716.5950851,716.5950851,
BD Walls : Serving the district,daily,29/06/2020,16563.78,16563.78,15738.96397,15738.96397,824.8160308,824.8160308,
BD Walls : Serving the district,daily,29/06/2020,22545.14,22545.14,22545.14,22545.14,0,0,
BD Walls : Serving the district,daily,30/06/2020,3559.76,3559.76,3559.76,3559.76,0,0,
BD Walls : Serving the district,daily,01/07/2020,14703.35,14703.35,13971.17662,13971.17662,732.1733799,732.1733799,
BD Walls : Serving the district,daily,01/07/2020,12701.49,12701.49,12069.00197,12069.00197,632.4880291,632.4880291,
BD Walls : Serving the district,daily,02/07/2020,5578.18,5578.18,5300.406914,5300.406914,277.773086,277.773086,
BD Walls : Serving the district,daily,03/07/2020,7841.79,7841.79,7451.297365,7451.297365,390.4926353,390.4926353,
BD Walls : Serving the district,daily,04/07/2020,5849.55,5849.55,5558.263674,5558.263674,291.2863255,291.2863255,
BD Walls : Serving the district,daily,05/07/2020,14333.24,14333.24,14333.24,14333.24,0,0,
BD Walls : Serving the district,daily,06/07/2020,7214.44,7214.44,7214.44,7214.44,0,0,
BD Walls : Serving the district,daily,06/07/2020,5357.26,5357.26,5090.487927,5090.487927,266.7720731,266.7720731,
BD Walls : Serving the district,daily,07/07/2020,19624.78,19624.78,18647.5373,18647.5373,977.2427033,977.2427033,
BD Walls : Serving the district,daily,08/07/2020,10209.12,10209.12,9700.742937,9700.742937,508.3770635,508.3770635,
BD Walls : Serving the district,daily,09/07/2020,7811.07,7811.07,7422.107109,7422.107109,388.9628909,388.9628909,
BD Walls : Serving the district,daily,10/07/2020,18750.41,18750.41,17816.70774,17816.70774,933.7022559,933.7022559,
BD Walls : Serving the district,daily,11/07/2020,8156.56,8156.56,8156.56,8156.56,0,0,
BD Walls : Serving the district,daily,12/07/2020,11826.96,11826.96,11826.96,11826.96,0,0,
BD Walls : Serving the district,daily,13/07/2020,5304.74,5304.74,5040.583232,5040.583232,264.156768,264.156768,
BD Walls : Serving the district,daily,13/07/2020,4809.63,4809.63,4570.12791,4570.12791,239.5020899,239.5020899,
BD Walls : Serving the district,daily,14/07/2020,4546.92,4546.92,4320.499913,4320.499913,226.4200869,226.4200869,
BD Walls : Serving the district,daily,15/07/2020,9034.82,9034.82,8584.918808,8584.918808,449.9011923,449.9011923,
BD Walls : Serving the district,daily,16/07/2020,10693.35,10693.35,10160.86004,10160.86004,532.4899572,532.4899572,
BD Walls : Serving the district,daily,17/07/2020,10020.06,10020.06,10020.06,10020.06,0,0,
BD Walls : Serving the district,daily,18/07/2020,2691.96,2691.96,2691.96,2691.96,0,0,
BD Walls : Serving the district,daily,19/07/2020,12934.26,12934.26,12290.18087,12290.18087,644.0791289,644.0791289,
BD Walls : Serving the district,daily,20/07/2020,10445.62,10445.62,9925.466096,9925.466096,520.1539037,520.1539037,
BD Walls : Serving the district,daily,20/07/2020,15651.17,15651.17,14871.79863,14871.79863,779.3713703,779.3713703,
BD Walls : Serving the district,daily,21/07/2020,16468.68,16468.68,15648.5996,15648.5996,820.0803965,820.0803965,
BD Walls : Serving the district,daily,22/07/2020,15570.74,15570.74,14795.37375,14795.37375,775.3662487,775.3662487,
BD Walls : Serving the district,daily,23/07/2020,16186.25,16186.25,16186.25,16186.25,0,0,
BD Walls : Serving the district,daily,24/07/2020,13261.85,13261.85,13261.85,13261.85,0,0,
BD Walls : Serving the district,daily,25/07/2020,6467.13,6467.13,6145.090436,6145.090436,322.0395645,322.0395645,
BD Walls : Serving the district,daily,26/07/2020,19636.09,19636.09,18658.2841,18658.2841,977.8059002,977.8059002,
BD Walls : Serving the district,daily,27/07/2020,11042.52,11042.52,10492.64265,10492.64265,549.8773539,549.8773539,
BD Walls : Serving the district,daily,27/07/2020,20728.86,20728.86,19696.63813,19696.63813,1032.221874,1032.221874,
BD Walls : Serving the district,daily,28/07/2020,25308.67,25308.67,24048.39024,24048.39024,1260.279763,1260.279763,
BD Walls : Serving the district,daily,29/07/2020,15272.51,15272.51,15272.51,15272.51,0,0,
BD Walls : Serving the district,daily,30/07/2020,5465.49,5465.49,5465.49,5465.49,0,0,
BD Walls : Serving the district,daily,31/07/2020,18658.05,18658.05,17728.94694,17728.94694,929.1030636,929.1030636,
BD Walls : Serving the district,daily,01/08/2020,6287.91,6287.91,5974.79494,5974.79494,313.11506,313.11506,
BD Walls : Serving the district,daily,01/08/2020,9492.69,9492.69,9019.988546,9019.988546,472.7014538,472.7014538,
BD Walls : Serving the district,daily,02/08/2020,6340.82,6340.82,6025.070214,6025.070214,315.7497856,315.7497856,
BD Walls : Serving the district,daily,03/08/2020,14976.24,14976.24,14230.47769,14230.47769,745.7623099,745.7623099,
BD Walls : Serving the district,daily,03/08/2020,19033.08,19033.08,19033.08,19033.08,0,0,
BD Walls : Serving the district,daily,04/08/2020,11118.15,11118.15,11118.15,11118.15,0,0,
BD Walls : Serving the district,daily,05/08/2020,14054.11,14054.11,13354.26641,13354.26641,699.843588,699.843588,
BD Walls : Serving the district,daily,06/08/2020,19153.39,19153.39,18199.62081,18199.62081,953.7691949,953.7691949,
BD Walls : Serving the district,daily,07/08/2020,79244.99,79244.99,75298.87757,75298.87757,3946.112428,3946.112428,
BD Walls : Serving the district,daily,08/08/2020,8324.36,8324.36,7909.837133,7909.837133,414.522867,414.522867,
BD Walls : Serving the district,daily,09/08/2020,8521,8521,8096.685176,8096.685176,424.3148242,424.3148242,
BD Walls : Serving the district,daily,10/08/2020,28312.5,28312.5,28312.5,28312.5,0,0,
BD Walls : Serving the district,daily,10/08/2020,7119.52,7119.52,7119.52,7119.52,0,0,
BD Walls : Serving the district,daily,11/08/2020,6680.04,6680.04,6347.398292,6347.398292,332.6417085,332.6417085,
BD Walls : Serving the district,daily,12/08/2020,8727.15,8727.15,8292.569655,8292.569655,434.5803448,434.5803448,
BD Walls : Serving the district,daily,13/08/2020,14115.22,14115.22,13412.33336,13412.33336,702.8866439,702.8866439,
BD Walls : Serving the district,daily,14/08/2020,3430.08,3430.08,3259.274485,3259.274485,170.8055149,170.8055149,
BD Walls : Serving the district,daily,15/08/2020,93281.3,93281.3,88636.23036,88636.23036,4645.069641,4645.069641,
BD Walls : Serving the district,daily,16/08/2020,10767.83,10767.83,10767.83,10767.83,0,0,
BD Walls : Serving the district,daily,17/08/2020,5849.55,5849.55,5849.55,5849.55,0,0,
BD Walls : Serving the district,daily,17/08/2020,10908.94,10908.94,10365.71444,10365.71444,543.2255554,543.2255554,
BD Walls : Serving the district,daily,18/08/2020,10865.13,10865.13,10324.08602,10324.08602,541.0439767,541.0439767,
BD Walls : Serving the district,daily,19/08/2020,8217.4,8217.4,7808.203352,7808.203352,409.1966478,409.1966478,
BD Walls : Serving the district,daily,20/08/2020,18516.53,18516.53,17594.47412,17594.47412,922.0558821,922.0558821,
BD Walls : Serving the district,daily,21/08/2020,18580.92,18580.92,17655.65773,17655.65773,925.26227,925.26227,
BD Walls : Serving the district,daily,22/08/2020,16479.7,16479.7,16479.7,16479.7,0,0,
BD Walls : Serving the district,daily,23/08/2020,7935.1,7935.1,7935.1,7935.1,0,0,
BD Walls : Serving the district,daily,24/08/2020,10651.25,10651.25,10120.85647,10120.85647,530.3935302,530.3935302,
BD Walls : Serving the district,daily,24/08/2020,8421.53,8421.53,8002.16842,8002.16842,419.3615798,419.3615798,
BD Walls : Serving the district,daily,25/08/2020,3696.56,3696.56,3512.48475,3512.48475,184.0752501,184.0752501,
BD Walls : Serving the district,daily,26/08/2020,8657.33,8657.33,8226.226437,8226.226437,431.1035626,431.1035626,
BD Walls : Serving the district,daily,27/08/2020,13535.12,13535.12,12861.12023,12861.12023,673.9997727,673.9997727,
BD Walls : Serving the district,daily,28/08/2020,11240.91,11240.91,11240.91,11240.91,0,0,
BD Walls : Serving the district,daily,29/08/2020,5725.75,5725.75,5725.75,5725.75,0,0,
BD Walls : Serving the district,daily,30/08/2020,7729.76,7729.76,7344.846051,7344.846051,384.9139485,384.9139485,
BD Walls : Serving the district,daily,31/08/2020,7986.47,7986.47,7588.772827,7588.772827,397.6971733,397.6971733,
BD Walls : Serving the district,daily,31/08/2020,9766.85,9766.85,9280.496375,9280.496375,486.3536252,486.3536252,
BD Walls : Serving the district,daily,01/09/2020,5735.87,5735.87,5450.244525,5450.244525,285.6254748,285.6254748,
BD Walls : Serving the district,daily,01/09/2020,11678.06,11678.06,11096.53506,11096.53506,581.5249355,581.5249355,
BD Walls : Serving the district,daily,02/09/2020,16685.39,16685.39,16685.39,16685.39,0,0,
BD Walls : Serving the district,daily,03/09/2020,13698.31,13698.31,13698.31,13698.31,0,0,
BD Walls : Serving the district,daily,04/09/2020,12486.54,12486.54,11864.7557,11864.7557,621.7843005,621.7843005,
BD Walls : Serving the district,daily,05/09/2020,7729.76,7729.76,7344.846051,7344.846051,384.9139485,384.9139485,
BD Walls : Serving the district,daily,06/09/2020,7899.03,7899.03,7505.687021,7505.687021,393.3429792,393.3429792,
BD Walls : Serving the district,daily,07/09/2020,7143.01,7143.01,6787.314069,6787.314069,355.6959315,355.6959315,
BD Walls : Serving the district,daily,07/09/2020,25872.86,25872.86,24584.48563,24584.48563,1288.374374,1288.374374,
BD Walls : Serving the district,daily,08/09/2020,19105.63,19105.63,19105.63,19105.63,0,0,
BD Walls : Serving the district,daily,09/09/2020,15759.45,15759.45,15759.45,15759.45,0,0,
BD Walls : Serving the district,daily,10/09/2020,9958.59,9958.59,9462.68842,9462.68842,495.9015802,495.9015802,
BD Walls : Serving the district,daily,11/09/2020,24279.38,24279.38,23070.35514,23070.35514,1209.024863,1209.024863,
BD Walls : Serving the district,daily,12/09/2020,84353.72,84353.72,80153.21139,80153.21139,4200.50861,4200.50861,
BD Walls : Serving the district,daily,13/09/2020,12461.05,12461.05,11840.53501,11840.53501,620.5149912,620.5149912,
BD Walls : Serving the district,daily,14/09/2020,15887.14,15887.14,15096.01818,15096.01818,791.1218185,791.1218185,
BD Walls : Serving the district,daily,14/09/2020,6328.46,6328.46,6328.46,6328.46,0,0,
BD Walls : Serving the district,daily,15/09/2020,20945.16,20945.16,20945.16,20945.16,0,0,
BD Walls : Serving the district,daily,16/09/2020,19624.78,19624.78,18647.5373,18647.5373,977.2427033,977.2427033,
BD Walls : Serving the district,daily,17/09/2020,4852.77,4852.77,4611.119695,4611.119695,241.650305,241.650305,
BD Walls : Serving the district,daily,18/09/2020,18109.82,18109.82,17208.0168,17208.0168,901.8032026,901.8032026,
BD Walls : Serving the district,daily,19/09/2020,15100,15100,14348.07489,14348.07489,751.925108,751.925108,
BD Walls : Serving the district,daily,20/09/2020,6892.78,6892.78,6549.544613,6549.544613,343.2353871,343.2353871,
BD Walls : Serving the district,daily,21/09/2020,13069.65,13069.65,13069.65,13069.65,0,0,
BD Walls : Serving the district,daily,21/09/2020,6045.62,6045.62,6045.62,6045.62,0,0,
BD Walls : Serving the district,daily,22/09/2020,1967.58,1967.58,1869.601669,1869.601669,97.97833139,97.97833139,
BD Walls : Serving the district,daily,23/09/2020,10995.58,10995.58,10448.04009,10448.04009,547.5399125,547.5399125,
BD Walls : Serving the district,daily,24/09/2020,5651.1,5651.1,5369.695763,5369.695763,281.4042369,281.4042369,
BD Walls : Serving the district,daily,25/09/2020,4194.44,4194.44,3985.572136,3985.572136,208.8678642,208.8678642,
BD Walls : Serving the district,daily,26/09/2020,7214.44,7214.44,6855.187114,6855.187114,359.2528858,359.2528858,
BD Walls : Serving the district,daily,27/09/2020,12077.75,12077.75,12077.75,12077.75,0,0,
BD Walls : Serving the district,daily,28/09/2020,6328.46,6328.46,6328.46,6328.46,0,0,
BD Walls : Serving the district,daily,28/09/2020,4346.05,4346.05,4129.632509,4129.632509,216.4174911,216.4174911,
BD Walls : Serving the district,daily,29/09/2020,4210.77,4210.77,4001.088961,4001.088961,209.6810389,209.6810389,
BD Walls : Serving the district,daily,30/09/2020,9695.15,9695.15,9212.366774,9212.366774,482.7832259,482.7832259,
BD Walls : Serving the district,daily,01/10/2020,6820.38,6820.38,6480.74987,6480.74987,339.6301303,339.6301303,
BD Walls : Serving the district,daily,01/10/2020,13527.08,13527.08,12853.48059,12853.48059,673.5994099,673.5994099,
BD Walls : Serving the district,daily,02/10/2020,7804.09,7804.09,7804.09,7804.09,0,0,
BD Walls : Serving the district,daily,03/10/2020,8116.25,8116.25,8116.25,8116.25,0,0,
BD Walls : Serving the district,daily,04/10/2020,8045.85,8045.85,7645.195919,7645.195919,400.6540814,400.6540814,
BD Walls : Serving the district,daily,05/10/2020,2097.22,2097.22,1992.786068,1992.786068,104.4339321,104.4339321,
BD Walls : Serving the district,daily,05/10/2020,6545.36,6545.36,6219.424866,6219.424866,325.9351341,325.9351341,
BD Walls : Serving the district,daily,06/10/2020,10209.12,10209.12,9700.742937,9700.742937,508.3770635,508.3770635,
BD Walls : Serving the district,daily,07/10/2020,7230.53,7230.53,6870.475891,6870.475891,360.0541093,360.0541093,
BD Walls : Serving the district,daily,08/10/2020,10330.25,10330.25,10330.25,10330.25,0,0,
BD Walls : Serving the district,daily,09/10/2020,8968.23,8968.23,8968.23,8968.23,0,0,
BD Walls : Serving the district,daily,10/10/2020,12259.61,12259.61,11649.12599,11649.12599,610.4840114,610.4840114,
BD Walls : Serving the district,daily,11/10/2020,2097.22,2097.22,1992.786068,1992.786068,104.4339321,104.4339321,
BD Walls : Serving the district,daily,12/10/2020,4194.44,4194.44,3985.572136,3985.572136,208.8678642,208.8678642,
BD Walls : Serving the district,daily,12/10/2020,6441.47,6441.47,6120.70821,6120.70821,320.7617897,320.7617897,
BD Walls : Serving the district,daily,13/10/2020,14723.36,14723.36,13990.19019,13990.19019,733.1698051,733.1698051,
BD Walls : Serving the district,daily,14/10/2020,17096.21,17096.21,17096.21,17096.21,0,0,
BD Walls : Serving the district,daily,15/10/2020,10634.87,10634.87,10634.87,10634.87,0,0,
BD Walls : Serving the district,daily,16/10/2020,17752.56,17752.56,16868.54705,16868.54705,884.0129533,884.0129533,
BD Walls : Serving the district,daily,17/10/2020,7652.54,7652.54,7271.471327,7271.471327,381.0686732,381.0686732,
BD Walls : Serving the district,daily,18/10/2020,5860.11,5860.11,5568.297825,5568.297825,291.8121751,291.8121751,
BD Walls : Serving the district,daily,19/10/2020,9946.38,9946.38,9451.086433,9451.086433,495.2935666,495.2935666,
BD Walls : Serving the district,daily,19/10/2020,18279.84,18279.84,17369.57042,17369.57042,910.2695805,910.2695805,
BD Walls : Serving the district,daily,20/10/2020,17684.73,17684.73,17684.73,17684.73,0,0,
BD Walls : Serving the district,daily,21/10/2020,19324.4,19324.4,19324.4,19324.4,0,0,
BD Walls : Serving the district,daily,22/10/2020,9055.79,9055.79,8604.844578,8604.844578,450.9454221,450.9454221,
BD Walls : Serving the district,daily,23/10/2020,13698.31,13698.31,13016.18396,13016.18396,682.1260414,682.1260414,
BD Walls : Serving the district,daily,24/10/2020,8588.62,8588.62,8160.937946,8160.937946,427.6820544,427.6820544,
BD Walls : Serving the district,daily,25/10/2020,4381.24,4381.24,4163.070175,4163.070175,218.1698252,218.1698252,
BD Walls : Serving the district,daily,26/10/2020,22449.64,22449.64,21331.72954,21331.72954,1117.910462,1117.910462,
BD Walls : Serving the district,daily,26/10/2020,12701.49,12701.49,12701.49,12701.49,0,0,
BD Walls : Serving the district,daily,27/10/2020,6079.59,6079.59,6079.59,6079.59,0,0,
BD Walls : Serving the district,daily,28/10/2020,4022.92,4022.92,3822.593208,3822.593208,200.3267917,200.3267917,
BD Walls : Serving the district,daily,29/10/2020,6291.67,6291.67,5978.367706,5978.367706,313.3022943,313.3022943,
BD Walls : Serving the district,daily,30/10/2020,19401.39,19401.39,18435.27131,18435.27131,966.1186934,966.1186934,
BD Walls : Serving the district,daily,31/10/2020,6148.67,6148.67,5842.488586,5842.488586,306.1814141,306.1814141,
BD Walls : Serving the district,daily,01/11/2020,6172.05,6172.05,5864.704347,5864.704347,307.3456532,307.3456532,
BD Walls : Serving the district,daily,01/11/2020,8198.23,8198.23,8198.23,8198.23,0,0,
BD Walls : Serving the district,daily,02/11/2020,8727.15,8727.15,8727.15,8727.15,0,0,
BD Walls : Serving the district,daily,02/11/2020,12882.94,12882.94,12241.41642,12241.41642,641.5235795,641.5235795,
BD Walls : Serving the district,daily,03/11/2020,5104.56,5104.56,4850.371468,4850.371468,254.1885317,254.1885317,
BD Walls : Serving the district,daily,04/11/2020,16685.39,16685.39,15854.51823,15854.51823,830.8717667,830.8717667,
BD Walls : Serving the district,daily,05/11/2020,8762,8762,8325.684252,8325.684252,436.3157481,436.3157481,
